Time.[FiscalWeekKey],Location.[LocationKey],Activity.[ActivityKey],Item.[ItemKey],Version.[VersionKey],Transport.[TransportKey],Product.[ProductKey],Material Production Planned WIP
W3-2017,33,Act-5033-33,1,0,0,1,75
W0-2017,33,Act-5033-33,2,0,0,2,25
W1-2017,33,Act-5033-33,2,0,0,2,50
W2-2017,33,Act-5033-33,2,0,0,2,50
W3-2017,33,Act-5033-33,2,0,0,2,100
W0-2017,33,Act-5033-33,3,0,0,3,100
W1-2017,33,Act-5033-33,3,0,0,3,50
W2-2017,33,Act-5033-33,3,0,0,3,100
W3-2017,33,Act-5033-33,3,0,0,3,25
W0-2017,33,Act-5033-33,0,0,0,0,100
W1-2017,33,Act-5033-33,0,0,0,0,100
W2-2017,33,Act-5033-33,0,0,0,0,75
W3-2017,33,Act-5033-33,0,0,0,0,25
W0-2017,34,Act-5034-34,1,0,0,1,75
W1-2017,34,Act-5034-34,1,0,0,1,75
W2-2017,34,Act-5034-34,1,0,0,1,50
W3-2017,34,Act-5034-34,1,0,0,1,50
W0-2017,34,Act-5034-34,2,0,0,2,75
W1-2017,34,Act-5034-34,2,0,0,2,50
W2-2017,34,Act-5034-34,2,0,0,2,100
W3-2017,34,Act-5034-34,2,0,0,2,50
W0-2017,34,Act-5034-34,3,0,0,3,25
W1-2017,34,Act-5034-34,3,0,0,3,25
W2-2017,34,Act-5034-34,3,0,0,3,100
W3-2017,34,Act-5034-34,3,0,0,3,75
W0-2017,34,Act-5034-34,0,0,0,0,25
W1-2017,34,Act-5034-34,0,0,0,0,50
W2-2017,34,Act-5034-34,0,0,0,0,25
W3-2017,34,Act-5034-34,0,0,0,0,75
W0-2017,35,Act-5035-35,1,0,0,1,50
W1-2017,35,Act-5035-35,1,0,0,1,25
W2-2017,35,Act-5035-35,1,0,0,1,100
W3-2017,35,Act-5035-35,1,0,0,1,50
W0-2017,35,Act-5035-35,2,0,0,2,100
W1-2017,35,Act-5035-35,2,0,0,2,25
W2-2017,35,Act-5035-35,2,0,0,2,75
W3-2017,35,Act-5035-35,2,0,0,2,50
W0-2017,35,Act-5035-35,3,0,0,3,25
W1-2017,35,Act-5035-35,3,0,0,3,100
W2-2017,35,Act-5035-35,3,0,0,3,50
W3-2017,35,Act-5035-35,3,0,0,3,50
W0-2017,35,Act-5035-35,0,0,0,0,100
W1-2017,35,Act-5035-35,0,0,0,0,100
W2-2017,35,Act-5035-35,0,0,0,0,25
W3-2017,35,Act-5035-35,0,0,0,0,25
W0-2017,36,Act-5036-36,1,0,0,1,75
W1-2017,36,Act-5036-36,1,0,0,1,75
W2-2017,36,Act-5036-36,1,0,0,1,25
W3-2017,36,Act-5036-36,1,0,0,1,50
W0-2017,36,Act-5036-36,2,0,0,2,25
W1-2017,36,Act-5036-36,2,0,0,2,75
W2-2017,36,Act-5036-36,2,0,0,2,25
W3-2017,36,Act-5036-36,2,0,0,2,100
W0-2017,36,Act-5036-36,3,0,0,3,75
W1-2017,36,Act-5036-36,3,0,0,3,50
W2-2017,36,Act-5036-36,3,0,0,3,50
W3-2017,36,Act-5036-36,3,0,0,3,25
W0-2017,36,Act-5036-36,0,0,0,0,50
W1-2017,36,Act-5036-36,0,0,0,0,100
W2-2017,36,Act-5036-36,0,0,0,0,75
W3-2017,36,Act-5036-36,0,0,0,0,75
W0-2017,37,Act-5037-37,1,0,0,1,25
W1-2017,37,Act-5037-37,1,0,0,1,50
W2-2017,37,Act-5037-37,1,0,0,1,100
W3-2017,37,Act-5037-37,1,0,0,1,75
W0-2017,37,Act-5037-37,2,0,0,2,100
W1-2017,37,Act-5037-37,2,0,0,2,50
W2-2017,37,Act-5037-37,2,0,0,2,50
W3-2017,37,Act-5037-37,2,0,0,2,75
W0-2017,37,Act-5037-37,3,0,0,3,100
W1-2017,37,Act-5037-37,3,0,0,3,100
W2-2017,37,Act-5037-37,3,0,0,3,25
W3-2017,37,Act-5037-37,3,0,0,3,75
W0-2017,37,Act-5037-37,0,0,0,0,100
W1-2017,37,Act-5037-37,0,0,0,0,75
W2-2017,37,Act-5037-37,0,0,0,0,50
W3-2017,37,Act-5037-37,0,0,0,0,50
W0-2017,38,Act-5038-38,1,0,0,1,100
W1-2017,38,Act-5038-38,1,0,0,1,100
W2-2017,38,Act-5038-38,1,0,0,1,100
W3-2017,38,Act-5038-38,1,0,0,1,75
W0-2017,38,Act-5038-38,2,0,0,2,25
W1-2017,38,Act-5038-38,2,0,0,2,100
W2-2017,38,Act-5038-38,2,0,0,2,50
W3-2017,38,Act-5038-38,2,0,0,2,100
W0-2017,38,Act-5038-38,3,0,0,3,25
W1-2017,38,Act-5038-38,3,0,0,3,25
W2-2017,38,Act-5038-38,3,0,0,3,75
W3-2017,38,Act-5038-38,3,0,0,3,75
W0-2017,38,Act-5038-38,0,0,0,0,75
W1-2017,38,Act-5038-38,0,0,0,0,75
W2-2017,38,Act-5038-38,0,0,0,0,100
W3-2017,38,Act-5038-38,0,0,0,0,50
W0-2017,39,Act-5039-39,1,0,0,1,50
W1-2017,39,Act-5039-39,1,0,0,1,100
W2-2017,39,Act-5039-39,1,0,0,1,25
W3-2017,39,Act-5039-39,1,0,0,1,75
W0-2017,39,Act-5039-39,2,0,0,2,25
W1-2017,39,Act-5039-39,2,0,0,2,50
W2-2017,39,Act-5039-39,2,0,0,2,50
W3-2017,39,Act-5039-39,2,0,0,2,50
W0-2017,39,Act-5039-39,3,0,0,3,25
W1-2017,39,Act-5039-39,3,0,0,3,75
W2-2017,39,Act-5039-39,3,0,0,3,75
W3-2017,39,Act-5039-39,3,0,0,3,25
W0-2017,39,Act-5039-39,0,0,0,0,50
W1-2017,39,Act-5039-39,0,0,0,0,75
W2-2017,39,Act-5039-39,0,0,0,0,100
W3-2017,39,Act-5039-39,0,0,0,0,25
W0-2017,40,Act-5040-40,1,0,0,1,100
W1-2017,40,Act-5040-40,1,0,0,1,25
W2-2017,40,Act-5040-40,1,0,0,1,25
W3-2017,40,Act-5040-40,1,0,0,1,75
W0-2017,40,Act-5040-40,2,0,0,2,100
W1-2017,40,Act-5040-40,2,0,0,2,25
W2-2017,40,Act-5040-40,2,0,0,2,50
W3-2017,40,Act-5040-40,2,0,0,2,50
W0-2017,40,Act-5040-40,3,0,0,3,100
W1-2017,40,Act-5040-40,3,0,0,3,25
W2-2017,40,Act-5040-40,3,0,0,3,75
W3-2017,40,Act-5040-40,3,0,0,3,100
W0-2017,40,Act-5040-40,0,0,0,0,75
W1-2017,40,Act-5040-40,0,0,0,0,100
W2-2017,40,Act-5040-40,0,0,0,0,25
W3-2017,40,Act-5040-40,0,0,0,0,25
W0-2017,41,Act-5041-41,1,0,0,1,100
W1-2017,41,Act-5041-41,1,0,0,1,75
W2-2017,41,Act-5041-41,1,0,0,1,50
W3-2017,41,Act-5041-41,1,0,0,1,25
W0-2017,41,Act-5041-41,2,0,0,2,50
W1-2017,41,Act-5041-41,2,0,0,2,100
W2-2017,41,Act-5041-41,2,0,0,2,25
W3-2017,41,Act-5041-41,2,0,0,2,75
W0-2017,41,Act-5041-41,3,0,0,3,50
W1-2017,41,Act-5041-41,3,0,0,3,50
W2-2017,41,Act-5041-41,3,0,0,3,50
W3-2017,41,Act-5041-41,3,0,0,3,75
W0-2017,41,Act-5041-41,0,0,0,0,25
W1-2017,41,Act-5041-41,0,0,0,0,50
W2-2017,41,Act-5041-41,0,0,0,0,50
W3-2017,41,Act-5041-41,0,0,0,0,75
W0-2017,42,Act-5042-42,1,0,0,1,50
W1-2017,42,Act-5042-42,1,0,0,1,75
W2-2017,42,Act-5042-42,1,0,0,1,75
W3-2017,42,Act-5042-42,1,0,0,1,50
W0-2017,42,Act-5042-42,2,0,0,2,75
W1-2017,42,Act-5042-42,2,0,0,2,50
W2-2017,42,Act-5042-42,2,0,0,2,50
W3-2017,42,Act-5042-42,2,0,0,2,25
W0-2017,42,Act-5042-42,3,0,0,3,50
W1-2017,42,Act-5042-42,3,0,0,3,100
W2-2017,42,Act-5042-42,3,0,0,3,75
W3-2017,42,Act-5042-42,3,0,0,3,25
W0-2017,42,Act-5042-42,0,0,0,0,100
W1-2017,42,Act-5042-42,0,0,0,0,75
W2-2017,42,Act-5042-42,0,0,0,0,100
W3-2017,42,Act-5042-42,0,0,0,0,50
W0-2017,43,Act-5043-43,1,0,0,1,50
W1-2017,43,Act-5043-43,1,0,0,1,50
W2-2017,43,Act-5043-43,1,0,0,1,25
W3-2017,43,Act-5043-43,1,0,0,1,75
W0-2017,43,Act-5043-43,2,0,0,2,25
W1-2017,43,Act-5043-43,2,0,0,2,75
W2-2017,43,Act-5043-43,2,0,0,2,75
W3-2017,43,Act-5043-43,2,0,0,2,25
W0-2017,43,Act-5043-43,3,0,0,3,25
W1-2017,43,Act-5043-43,3,0,0,3,50
W2-2017,43,Act-5043-43,3,0,0,3,50
W3-2017,43,Act-5043-43,3,0,0,3,50
W0-2017,43,Act-5043-43,0,0,0,0,100
W1-2017,43,Act-5043-43,0,0,0,0,100
W2-2017,43,Act-5043-43,0,0,0,0,25
W3-2017,43,Act-5043-43,0,0,0,0,75
W0-2017,44,Act-5044-44,1,0,0,1,75
W1-2017,44,Act-5044-44,1,0,0,1,100
W2-2017,44,Act-5044-44,1,0,0,1,75
W3-2017,44,Act-5044-44,1,0,0,1,25
W0-2017,44,Act-5044-44,2,0,0,2,25
W1-2017,44,Act-5044-44,2,0,0,2,100
W2-2017,44,Act-5044-44,2,0,0,2,75
W3-2017,44,Act-5044-44,2,0,0,2,75
W0-2017,44,Act-5044-44,3,0,0,3,50
W1-2017,44,Act-5044-44,3,0,0,3,25
W2-2017,44,Act-5044-44,3,0,0,3,100
W3-2017,44,Act-5044-44,3,0,0,3,75
W0-2017,44,Act-5044-44,0,0,0,0,25
W1-2017,44,Act-5044-44,0,0,0,0,100
W2-2017,44,Act-5044-44,0,0,0,0,75
W3-2017,44,Act-5044-44,0,0,0,0,100
W0-2017,45,Act-5045-45,1,0,0,1,75
W1-2017,45,Act-5045-45,1,0,0,1,100
W2-2017,45,Act-5045-45,1,0,0,1,25
W3-2017,45,Act-5045-45,1,0,0,1,100
W0-2017,45,Act-5045-45,2,0,0,2,25
W1-2017,45,Act-5045-45,2,0,0,2,75
W2-2017,45,Act-5045-45,2,0,0,2,50
W3-2017,45,Act-5045-45,2,0,0,2,75
W0-2017,45,Act-5045-45,3,0,0,3,100
W1-2017,45,Act-5045-45,3,0,0,3,75
W2-2017,45,Act-5045-45,3,0,0,3,25
W3-2017,45,Act-5045-45,3,0,0,3,25
W0-2017,45,Act-5045-45,0,0,0,0,25
W1-2017,45,Act-5045-45,0,0,0,0,25
W2-2017,45,Act-5045-45,0,0,0,0,50
W3-2017,45,Act-5045-45,0,0,0,0,50
W0-2017,46,Act-5046-46,1,0,0,1,75
W1-2017,46,Act-5046-46,1,0,0,1,25
W2-2017,46,Act-5046-46,1,0,0,1,75
W3-2017,46,Act-5046-46,1,0,0,1,100
W0-2017,46,Act-5046-46,2,0,0,2,25
W1-2017,46,Act-5046-46,2,0,0,2,75
W2-2017,46,Act-5046-46,2,0,0,2,25
W3-2017,46,Act-5046-46,2,0,0,2,75
W0-2017,46,Act-5046-46,3,0,0,3,100
W1-2017,46,Act-5046-46,3,0,0,3,75
W2-2017,46,Act-5046-46,3,0,0,3,50
W3-2017,46,Act-5046-46,3,0,0,3,25
W0-2017,46,Act-5046-46,0,0,0,0,75
W1-2017,46,Act-5046-46,0,0,0,0,100
W2-2017,46,Act-5046-46,0,0,0,0,100
W3-2017,46,Act-5046-46,0,0,0,0,50
W0-2017,47,Act-5047-47,1,0,0,1,100
W1-2017,47,Act-5047-47,1,0,0,1,50
W2-2017,47,Act-5047-47,1,0,0,1,75
W3-2017,47,Act-5047-47,1,0,0,1,100
W0-2017,47,Act-5047-47,2,0,0,2,75
W1-2017,47,Act-5047-47,2,0,0,2,50
W2-2017,47,Act-5047-47,2,0,0,2,50
W3-2017,47,Act-5047-47,2,0,0,2,25
W0-2017,47,Act-5047-47,3,0,0,3,75
W1-2017,47,Act-5047-47,3,0,0,3,100
W2-2017,47,Act-5047-47,3,0,0,3,25
W3-2017,47,Act-5047-47,3,0,0,3,75
W0-2017,47,Act-5047-47,0,0,0,0,75
W1-2017,47,Act-5047-47,0,0,0,0,50
W2-2017,47,Act-5047-47,0,0,0,0,75
W3-2017,47,Act-5047-47,0,0,0,0,25
W0-2017,48,Act-5048-48,1,0,0,1,100
W1-2017,48,Act-5048-48,1,0,0,1,50
W2-2017,48,Act-5048-48,1,0,0,1,100
W3-2017,48,Act-5048-48,1,0,0,1,25
W0-2017,48,Act-5048-48,2,0,0,2,50
W1-2017,48,Act-5048-48,2,0,0,2,100
W2-2017,48,Act-5048-48,2,0,0,2,100
W3-2017,48,Act-5048-48,2,0,0,2,25
W0-2017,48,Act-5048-48,3,0,0,3,100
W1-2017,48,Act-5048-48,3,0,0,3,75
W2-2017,48,Act-5048-48,3,0,0,3,25
W3-2017,48,Act-5048-48,3,0,0,3,75
W0-2017,48,Act-5048-48,0,0,0,0,25
W1-2017,48,Act-5048-48,0,0,0,0,50
W2-2017,48,Act-5048-48,0,0,0,0,100
W3-2017,48,Act-5048-48,0,0,0,0,100
W0-2017,49,Act-5049-49,1,0,0,1,100
W1-2017,49,Act-5049-49,1,0,0,1,100
W2-2017,49,Act-5049-49,1,0,0,1,50
W3-2017,49,Act-5049-49,1,0,0,1,75
W0-2017,49,Act-5049-49,2,0,0,2,50
W1-2017,49,Act-5049-49,2,0,0,2,50
W2-2017,49,Act-5049-49,2,0,0,2,100
W3-2017,49,Act-5049-49,2,0,0,2,50
W0-2017,49,Act-5049-49,3,0,0,3,75
W1-2017,49,Act-5049-49,3,0,0,3,50
W2-2017,49,Act-5049-49,3,0,0,3,50
W3-2017,49,Act-5049-49,3,0,0,3,25
W0-2017,49,Act-5049-49,0,0,0,0,75
W1-2017,49,Act-5049-49,0,0,0,0,75
W2-2017,49,Act-5049-49,0,0,0,0,100
W3-2017,49,Act-5049-49,0,0,0,0,50
W0-2017,50,Act-5050-50,1,0,0,1,100
W1-2017,50,Act-5050-50,1,0,0,1,25
W2-2017,50,Act-5050-50,1,0,0,1,25
W3-2017,50,Act-5050-50,1,0,0,1,50
W0-2017,50,Act-5050-50,2,0,0,2,100
W1-2017,50,Act-5050-50,2,0,0,2,75
W2-2017,50,Act-5050-50,2,0,0,2,25
W3-2017,50,Act-5050-50,2,0,0,2,100
W0-2017,50,Act-5050-50,3,0,0,3,50
W1-2017,50,Act-5050-50,3,0,0,3,75
W2-2017,50,Act-5050-50,3,0,0,3,100
W3-2017,50,Act-5050-50,3,0,0,3,25
W0-2017,50,Act-5050-50,0,0,0,0,25
W1-2017,50,Act-5050-50,0,0,0,0,100
W2-2017,50,Act-5050-50,0,0,0,0,100
W3-2017,50,Act-5050-50,0,0,0,0,25
W0-2017,51,Act-5051-51,1,0,0,1,100
W1-2017,51,Act-5051-51,1,0,0,1,25
W2-2017,51,Act-5051-51,1,0,0,1,100
W3-2017,51,Act-5051-51,1,0,0,1,100
W0-2017,51,Act-5051-51,2,0,0,2,25
W1-2017,51,Act-5051-51,2,0,0,2,100
W2-2017,51,Act-5051-51,2,0,0,2,100
W3-2017,51,Act-5051-51,2,0,0,2,50
W0-2017,51,Act-5051-51,3,0,0,3,75
W1-2017,51,Act-5051-51,3,0,0,3,75
W2-2017,51,Act-5051-51,3,0,0,3,50
W3-2017,51,Act-5051-51,3,0,0,3,100
W0-2017,51,Act-5051-51,0,0,0,0,50
W1-2017,51,Act-5051-51,0,0,0,0,100
W2-2017,51,Act-5051-51,0,0,0,0,50
W3-2017,51,Act-5051-51,0,0,0,0,50
W0-2017,52,Act-5052-52,1,0,0,1,75
W1-2017,52,Act-5052-52,1,0,0,1,75
W2-2017,52,Act-5052-52,1,0,0,1,100
W3-2017,52,Act-5052-52,1,0,0,1,100
W0-2017,52,Act-5052-52,2,0,0,2,50
W1-2017,52,Act-5052-52,2,0,0,2,75
W2-2017,52,Act-5052-52,2,0,0,2,25
W3-2017,52,Act-5052-52,2,0,0,2,25
W0-2017,52,Act-5052-52,3,0,0,3,75
W1-2017,52,Act-5052-52,3,0,0,3,50
W2-2017,52,Act-5052-52,3,0,0,3,50
W3-2017,52,Act-5052-52,3,0,0,3,75
W0-2017,52,Act-5052-52,0,0,0,0,50
W1-2017,52,Act-5052-52,0,0,0,0,100
W2-2017,52,Act-5052-52,0,0,0,0,50
W3-2017,52,Act-5052-52,0,0,0,0,100
W0-2017,53,Act-5053-53,1,0,0,1,50
W1-2017,53,Act-5053-53,1,0,0,1,25
W2-2017,53,Act-5053-53,1,0,0,1,25
W3-2017,53,Act-5053-53,1,0,0,1,50
W0-2017,53,Act-5053-53,2,0,0,2,75
W1-2017,53,Act-5053-53,2,0,0,2,100
W2-2017,53,Act-5053-53,2,0,0,2,50
W3-2017,53,Act-5053-53,2,0,0,2,100
W0-2017,53,Act-5053-53,3,0,0,3,50
W1-2017,53,Act-5053-53,3,0,0,3,75
W2-2017,53,Act-5053-53,3,0,0,3,100
W3-2017,53,Act-5053-53,3,0,0,3,50
W0-2017,53,Act-5053-53,0,0,0,0,50
W1-2017,53,Act-5053-53,0,0,0,0,25
W2-2017,53,Act-5053-53,0,0,0,0,75
W3-2017,53,Act-5053-53,0,0,0,0,75
W0-2017,54,Act-5054-54,1,0,0,1,50
W1-2017,54,Act-5054-54,1,0,0,1,75
W2-2017,54,Act-5054-54,1,0,0,1,50
W3-2017,54,Act-5054-54,1,0,0,1,50
W0-2017,54,Act-5054-54,2,0,0,2,25
W1-2017,54,Act-5054-54,2,0,0,2,25
W2-2017,54,Act-5054-54,2,0,0,2,100
W3-2017,54,Act-5054-54,2,0,0,2,50
W0-2017,54,Act-5054-54,3,0,0,3,25
W1-2017,54,Act-5054-54,3,0,0,3,75
W2-2017,54,Act-5054-54,3,0,0,3,25
W3-2017,54,Act-5054-54,3,0,0,3,75
W0-2017,54,Act-5054-54,0,0,0,0,75
W1-2017,54,Act-5054-54,0,0,0,0,50
W2-2017,54,Act-5054-54,0,0,0,0,25
W3-2017,54,Act-5054-54,0,0,0,0,75
W0-2017,55,Act-5055-55,1,0,0,1,50
W1-2017,55,Act-5055-55,1,0,0,1,75
W2-2017,55,Act-5055-55,1,0,0,1,50
W3-2017,55,Act-5055-55,1,0,0,1,25
W0-2017,55,Act-5055-55,2,0,0,2,75
W1-2017,55,Act-5055-55,2,0,0,2,100
W2-2017,55,Act-5055-55,2,0,0,2,75
W3-2017,55,Act-5055-55,2,0,0,2,75
W0-2017,55,Act-5055-55,3,0,0,3,50
W1-2017,55,Act-5055-55,3,0,0,3,100
W2-2017,55,Act-5055-55,3,0,0,3,75
W3-2017,55,Act-5055-55,3,0,0,3,75
W0-2017,55,Act-5055-55,0,0,0,0,75
W1-2017,55,Act-5055-55,0,0,0,0,75
W2-2017,55,Act-5055-55,0,0,0,0,100
W3-2017,55,Act-5055-55,0,0,0,0,75
W0-2017,56,Act-5056-56,1,0,0,1,100
W1-2017,56,Act-5056-56,1,0,0,1,75
W2-2017,56,Act-5056-56,1,0,0,1,50
W3-2017,56,Act-5056-56,1,0,0,1,100
W0-2017,56,Act-5056-56,2,0,0,2,75
W1-2017,56,Act-5056-56,2,0,0,2,100
W2-2017,56,Act-5056-56,2,0,0,2,100
W3-2017,56,Act-5056-56,2,0,0,2,50
W0-2017,56,Act-5056-56,3,0,0,3,25
W1-2017,56,Act-5056-56,3,0,0,3,75
W2-2017,56,Act-5056-56,3,0,0,3,50
W3-2017,56,Act-5056-56,3,0,0,3,25
W0-2017,56,Act-5056-56,0,0,0,0,100
W1-2017,56,Act-5056-56,0,0,0,0,75
W2-2017,56,Act-5056-56,0,0,0,0,25
W3-2017,56,Act-5056-56,0,0,0,0,100
W0-2017,57,Act-5057-57,1,0,0,1,75
W1-2017,57,Act-5057-57,1,0,0,1,25
W2-2017,57,Act-5057-57,1,0,0,1,25
W3-2017,57,Act-5057-57,1,0,0,1,75
W0-2017,57,Act-5057-57,2,0,0,2,75
W1-2017,57,Act-5057-57,2,0,0,2,50
W2-2017,57,Act-5057-57,2,0,0,2,100
W3-2017,57,Act-5057-57,2,0,0,2,50
W0-2017,57,Act-5057-57,3,0,0,3,25
W1-2017,57,Act-5057-57,3,0,0,3,75
W2-2017,57,Act-5057-57,3,0,0,3,25
W3-2017,57,Act-5057-57,3,0,0,3,25
W0-2017,57,Act-5057-57,0,0,0,0,50
W1-2017,57,Act-5057-57,0,0,0,0,25
W2-2017,57,Act-5057-57,0,0,0,0,75
W3-2017,57,Act-5057-57,0,0,0,0,50
W0-2017,58,Act-5058-58,1,0,0,1,100
W1-2017,58,Act-5058-58,1,0,0,1,75
W2-2017,58,Act-5058-58,1,0,0,1,100
W3-2017,58,Act-5058-58,1,0,0,1,100
W0-2017,58,Act-5058-58,2,0,0,2,25
W1-2017,58,Act-5058-58,2,0,0,2,25
W2-2017,58,Act-5058-58,2,0,0,2,25
W3-2017,58,Act-5058-58,2,0,0,2,50
W0-2017,58,Act-5058-58,3,0,0,3,75
W1-2017,58,Act-5058-58,3,0,0,3,25
W2-2017,58,Act-5058-58,3,0,0,3,100
W3-2017,58,Act-5058-58,3,0,0,3,100
W0-2017,58,Act-5058-58,0,0,0,0,75
W1-2017,58,Act-5058-58,0,0,0,0,75
W2-2017,58,Act-5058-58,0,0,0,0,100
W3-2017,58,Act-5058-58,0,0,0,0,75
W0-2017,59,Act-5059-59,1,0,0,1,75
W1-2017,59,Act-5059-59,1,0,0,1,75
W2-2017,59,Act-5059-59,1,0,0,1,25
W3-2017,59,Act-5059-59,1,0,0,1,75
W0-2017,59,Act-5059-59,2,0,0,2,50
W1-2017,59,Act-5059-59,2,0,0,2,25
W2-2017,59,Act-5059-59,2,0,0,2,100
W3-2017,59,Act-5059-59,2,0,0,2,50
W0-2017,59,Act-5059-59,3,0,0,3,75
W1-2017,59,Act-5059-59,3,0,0,3,25
W2-2017,59,Act-5059-59,3,0,0,3,75
W3-2017,59,Act-5059-59,3,0,0,3,25
W0-2017,59,Act-5059-59,0,0,0,0,100
W1-2017,59,Act-5059-59,0,0,0,0,75
W2-2017,59,Act-5059-59,0,0,0,0,100
W3-2017,59,Act-5059-59,0,0,0,0,25
W0-2017,60,Act-5060-60,1,0,0,1,100
W1-2017,60,Act-5060-60,1,0,0,1,100
W2-2017,60,Act-5060-60,1,0,0,1,25
W3-2017,60,Act-5060-60,1,0,0,1,25
W0-2017,60,Act-5060-60,2,0,0,2,100
W1-2017,60,Act-5060-60,2,0,0,2,25
W2-2017,60,Act-5060-60,2,0,0,2,100
W3-2017,60,Act-5060-60,2,0,0,2,50
W0-2017,60,Act-5060-60,3,0,0,3,25
W1-2017,60,Act-5060-60,3,0,0,3,75
W2-2017,60,Act-5060-60,3,0,0,3,25
W3-2017,60,Act-5060-60,3,0,0,3,75
W0-2017,60,Act-5060-60,0,0,0,0,50
W1-2017,60,Act-5060-60,0,0,0,0,25
W2-2017,60,Act-5060-60,0,0,0,0,75
W3-2017,60,Act-5060-60,0,0,0,0,75
W0-2017,61,Act-5061-61,1,0,0,1,75
W1-2017,61,Act-5061-61,1,0,0,1,50
W2-2017,61,Act-5061-61,1,0,0,1,50
W3-2017,61,Act-5061-61,1,0,0,1,75
W0-2017,61,Act-5061-61,2,0,0,2,25
W1-2017,61,Act-5061-61,2,0,0,2,25
W2-2017,61,Act-5061-61,2,0,0,2,100
W3-2017,61,Act-5061-61,2,0,0,2,100
W0-2017,61,Act-5061-61,3,0,0,3,75
W1-2017,61,Act-5061-61,3,0,0,3,50
W2-2017,61,Act-5061-61,3,0,0,3,25
W3-2017,61,Act-5061-61,3,0,0,3,25
W0-2017,61,Act-5061-61,0,0,0,0,75
W1-2017,61,Act-5061-61,0,0,0,0,25
W2-2017,61,Act-5061-61,0,0,0,0,75
W3-2017,61,Act-5061-61,0,0,0,0,25
W0-2017,62,Act-5062-62,1,0,0,1,25
W1-2017,62,Act-5062-62,1,0,0,1,100
W2-2017,62,Act-5062-62,1,0,0,1,100
W3-2017,62,Act-5062-62,1,0,0,1,100
W0-2017,62,Act-5062-62,2,0,0,2,50
W1-2017,62,Act-5062-62,2,0,0,2,100
W2-2017,62,Act-5062-62,2,0,0,2,100
W3-2017,62,Act-5062-62,2,0,0,2,50
W0-2017,62,Act-5062-62,3,0,0,3,100
W1-2017,62,Act-5062-62,3,0,0,3,100
W2-2017,62,Act-5062-62,3,0,0,3,50
W3-2017,62,Act-5062-62,3,0,0,3,100
W0-2017,62,Act-5062-62,0,0,0,0,25
W1-2017,62,Act-5062-62,0,0,0,0,50
W2-2017,62,Act-5062-62,0,0,0,0,25
W3-2017,62,Act-5062-62,0,0,0,0,75
W0-2017,63,Act-5063-63,1,0,0,1,50
W1-2017,63,Act-5063-63,1,0,0,1,100
W2-2017,63,Act-5063-63,1,0,0,1,50
W3-2017,63,Act-5063-63,1,0,0,1,75
W0-2017,63,Act-5063-63,2,0,0,2,25
W1-2017,63,Act-5063-63,2,0,0,2,25
W2-2017,63,Act-5063-63,2,0,0,2,100
W3-2017,63,Act-5063-63,2,0,0,2,100
W0-2017,63,Act-5063-63,3,0,0,3,100
W1-2017,63,Act-5063-63,3,0,0,3,25
W2-2017,63,Act-5063-63,3,0,0,3,50
W3-2017,63,Act-5063-63,3,0,0,3,50
W0-2017,63,Act-5063-63,0,0,0,0,100
W1-2017,63,Act-5063-63,0,0,0,0,75
W2-2017,63,Act-5063-63,0,0,0,0,75
W3-2017,63,Act-5063-63,0,0,0,0,100
W0-2017,64,Act-5064-64,1,0,0,1,25
W1-2017,64,Act-5064-64,1,0,0,1,100
W2-2017,64,Act-5064-64,1,0,0,1,50
W3-2017,64,Act-5064-64,1,0,0,1,50
W0-2017,64,Act-5064-64,2,0,0,2,25
W1-2017,64,Act-5064-64,2,0,0,2,100
W2-2017,64,Act-5064-64,2,0,0,2,25
W3-2017,64,Act-5064-64,2,0,0,2,75
W0-2017,64,Act-5064-64,3,0,0,3,50
W1-2017,64,Act-5064-64,3,0,0,3,25
W2-2017,64,Act-5064-64,3,0,0,3,75
W3-2017,64,Act-5064-64,3,0,0,3,50
W0-2017,64,Act-5064-64,0,0,0,0,75
W1-2017,64,Act-5064-64,0,0,0,0,25
W2-2017,64,Act-5064-64,0,0,0,0,100
W3-2017,64,Act-5064-64,0,0,0,0,50
W0-2017,65,Act-5065-65,1,0,0,1,50
W1-2017,65,Act-5065-65,1,0,0,1,75
W2-2017,65,Act-5065-65,1,0,0,1,75
W3-2017,65,Act-5065-65,1,0,0,1,75
W0-2017,65,Act-5065-65,2,0,0,2,75
W1-2017,65,Act-5065-65,2,0,0,2,25
W2-2017,65,Act-5065-65,2,0,0,2,100
W3-2017,65,Act-5065-65,2,0,0,2,100
W0-2017,65,Act-5065-65,3,0,0,3,25
W1-2017,65,Act-5065-65,3,0,0,3,25
W2-2017,65,Act-5065-65,3,0,0,3,100
W3-2017,65,Act-5065-65,3,0,0,3,25
W0-2017,65,Act-5065-65,0,0,0,0,50
W1-2017,65,Act-5065-65,0,0,0,0,50
W2-2017,65,Act-5065-65,0,0,0,0,50
W3-2017,65,Act-5065-65,0,0,0,0,25
W0-2017,66,Act-5066-66,1,0,0,1,25
W1-2017,66,Act-5066-66,1,0,0,1,75
W2-2017,66,Act-5066-66,1,0,0,1,75
W3-2017,66,Act-5066-66,1,0,0,1,25
W0-2017,66,Act-5066-66,2,0,0,2,100
W1-2017,66,Act-5066-66,2,0,0,2,75
W2-2017,66,Act-5066-66,2,0,0,2,75
W3-2017,66,Act-5066-66,2,0,0,2,50
W0-2017,66,Act-5066-66,3,0,0,3,100
W1-2017,66,Act-5066-66,3,0,0,3,75
