Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Version.[VersionKey],Activity Lead Time,Solver Activity End Date,Solver Activity Start Date
Act-5052-772,0,1,0,1,,
Act-5052-772,0,2,0,1,,
Act-5052-772,0,3,0,1,,
Act-5052-772,0,0,0,1,,
Act-5053-773,0,1,0,1,,
Act-5053-773,0,2,0,1,,
Act-5053-773,0,3,0,1,,
Act-5053-773,0,0,0,1,,
Act-5054-774,0,1,0,1,,
Act-5054-774,0,2,0,1,,
Act-5054-774,0,3,0,1,,
Act-5054-774,0,0,0,1,,
Act-5055-775,0,1,0,1,,
Act-5055-775,0,2,0,1,,
Act-5055-775,0,3,0,1,,
Act-5055-775,0,0,0,1,,
Act-5056-776,0,1,0,1,,
Act-5056-776,0,2,0,1,,
Act-5056-776,0,3,0,1,,
Act-5056-776,0,0,0,1,,
Act-5057-777,0,1,0,1,,
Act-5057-777,0,2,0,1,,
Act-5057-777,0,3,0,1,,
Act-5057-777,0,0,0,1,,
Act-5058-778,0,1,0,1,,
Act-5058-778,0,2,0,1,,
Act-5058-778,0,3,0,1,,
Act-5058-778,0,0,0,1,,
Act-5059-779,0,1,0,1,,
Act-5059-779,0,2,0,1,,
Act-5059-779,0,3,0,1,,
Act-5059-779,0,0,0,1,,
Act-5060-780,0,1,0,1,,
Act-5060-780,0,2,0,1,,
Act-5060-780,0,3,0,1,,
Act-5060-780,0,0,0,1,,
Act-5061-781,0,1,0,1,,
Act-5061-781,0,2,0,1,,
Act-5061-781,0,3,0,1,,
Act-5061-781,0,0,0,1,,
Act-5062-782,0,1,0,1,,
Act-5062-782,0,2,0,1,,
Act-5062-782,0,3,0,1,,
Act-5062-782,0,0,0,1,,
Act-5063-783,0,1,0,1,,
Act-5063-783,0,2,0,1,,
Act-5063-783,0,3,0,1,,
Act-5063-783,0,0,0,1,,
Act-5064-784,0,1,0,1,,
Act-5064-784,0,2,0,1,,
Act-5064-784,0,3,0,1,,
Act-5064-784,0,0,0,1,,
Act-5065-785,0,1,0,1,,
Act-5065-785,0,2,0,1,,
Act-5065-785,0,3,0,1,,
Act-5065-785,0,0,0,1,,
Act-5066-786,0,1,0,1,,
Act-5066-786,0,2,0,1,,
Act-5066-786,0,3,0,1,,
Act-5066-786,0,0,0,1,,
Act-5067-787,0,1,0,1,,
Act-5067-787,0,2,0,1,,
Act-5067-787,0,3,0,1,,
Act-5067-787,0,0,0,1,,
Act-5068-788,0,1,0,1,,
Act-5068-788,0,2,0,1,,
Act-5068-788,0,3,0,1,,
Act-5068-788,0,0,0,1,,
Act-5069-789,0,1,0,1,,
Act-5069-789,0,2,0,1,,
Act-5069-789,0,3,0,1,,
Act-5069-789,0,0,0,1,,
Act-5070-790,0,1,0,1,,
Act-5070-790,0,2,0,1,,
Act-5070-790,0,3,0,1,,
Act-5070-790,0,0,0,1,,
Act-5071-791,0,1,0,1,,
Act-5071-791,0,2,0,1,,
Act-5071-791,0,3,0,1,,
Act-5071-791,0,0,0,1,,
Act-5072-792,0,1,0,1,,
Act-5072-792,0,2,0,1,,
Act-5072-792,0,3,0,1,,
Act-5072-792,0,0,0,1,,
Act-5073-793,0,1,0,1,,
Act-5073-793,0,2,0,1,,
Act-5073-793,0,3,0,1,,
Act-5073-793,0,0,0,1,,
Act-5074-794,0,1,0,1,,
Act-5074-794,0,2,0,1,,
Act-5074-794,0,3,0,1,,
Act-5074-794,0,0,0,1,,
Act-5075-795,0,1,0,1,,
Act-5075-795,0,2,0,1,,
Act-5075-795,0,3,0,1,,
Act-5075-795,0,0,0,1,,
Act-5076-796,0,1,0,1,,
Act-5076-796,0,2,0,1,,
Act-5076-796,0,3,0,1,,
Act-5076-796,0,0,0,1,,
Act-5077-797,0,1,0,1,,
Act-5077-797,0,2,0,1,,
Act-5077-797,0,3,0,1,,
Act-5077-797,0,0,0,1,,
Act-5078-798,0,1,0,1,,
Act-5078-798,0,2,0,1,,
Act-5078-798,0,3,0,1,,
Act-5078-798,0,0,0,1,,
Act-5079-799,0,1,0,1,,
Act-5079-799,0,2,0,1,,
Act-5079-799,0,3,0,1,,
Act-5079-799,0,0,0,1,,
Act-5000-800,0,1,0,1,,
Act-5000-800,0,2,0,1,,
Act-5000-800,0,3,0,1,,
Act-5000-800,0,0,0,1,,
Act-5001-801,0,1,0,1,,
Act-5001-801,0,2,0,1,,
Act-5001-801,0,3,0,1,,
Act-5001-801,0,0,0,1,,
Act-5002-802,0,1,0,1,,
Act-5002-802,0,2,0,1,,
Act-5002-802,0,3,0,1,,
Act-5002-802,0,0,0,1,,
Act-5003-803,0,1,0,1,,
Act-5003-803,0,2,0,1,,
Act-5003-803,0,3,0,1,,
Act-5003-803,0,0,0,1,,
Act-5004-804,0,1,0,1,,
Act-5004-804,0,2,0,1,,
Act-5004-804,0,3,0,1,,
Act-5004-804,0,0,0,1,,
Act-5005-805,0,1,0,1,,
Act-5005-805,0,2,0,1,,
Act-5005-805,0,3,0,1,,
Act-5005-805,0,0,0,1,,
Act-5006-806,0,1,0,1,,
Act-5006-806,0,2,0,1,,
Act-5006-806,0,3,0,1,,
Act-5006-806,0,0,0,1,,
Act-5007-807,0,1,0,1,,
Act-5007-807,0,2,0,1,,
Act-5007-807,0,3,0,1,,
Act-5007-807,0,0,0,1,,
Act-5008-808,0,1,0,1,,
Act-5008-808,0,2,0,1,,
Act-5008-808,0,3,0,1,,
Act-5008-808,0,0,0,1,,
Act-5009-809,0,1,0,1,,
Act-5009-809,0,2,0,1,,
Act-5009-809,0,3,0,1,,
Act-5009-809,0,0,0,1,,
Act-5010-810,0,1,0,1,,
Act-5010-810,0,2,0,1,,
Act-5010-810,0,3,0,1,,
Act-5010-810,0,0,0,1,,
Act-5011-811,0,1,0,1,,
Act-5011-811,0,2,0,1,,
Act-5011-811,0,3,0,1,,
Act-5011-811,0,0,0,1,,
Act-5012-812,0,1,0,1,,
Act-5012-812,0,2,0,1,,
Act-5012-812,0,3,0,1,,
Act-5012-812,0,0,0,1,,
Act-5013-813,0,1,0,1,,
Act-5013-813,0,2,0,1,,
Act-5013-813,0,3,0,1,,
Act-5013-813,0,0,0,1,,
Act-5014-814,0,1,0,1,,
Act-5014-814,0,2,0,1,,
Act-5014-814,0,3,0,1,,
Act-5014-814,0,0,0,1,,
Act-5015-815,0,1,0,1,,
Act-5015-815,0,2,0,1,,
Act-5015-815,0,3,0,1,,
Act-5015-815,0,0,0,1,,
Act-5016-816,0,1,0,1,,
Act-5016-816,0,2,0,1,,
Act-5016-816,0,3,0,1,,
Act-5016-816,0,0,0,1,,
Act-5017-817,0,1,0,1,,
Act-5017-817,0,2,0,1,,
Act-5017-817,0,3,0,1,,
Act-5017-817,0,0,0,1,,
Act-5018-818,0,1,0,1,,
Act-5018-818,0,2,0,1,,
Act-5018-818,0,3,0,1,,
Act-5018-818,0,0,0,1,,
Act-5019-819,0,1,0,1,,
Act-5019-819,0,2,0,1,,
Act-5019-819,0,3,0,1,,
Act-5019-819,0,0,0,1,,
Act-5020-820,0,1,0,1,,
Act-5020-820,0,2,0,1,,
Act-5020-820,0,3,0,1,,
Act-5020-820,0,0,0,1,,
Act-5021-821,0,1,0,1,,
Act-5021-821,0,2,0,1,,
Act-5021-821,0,3,0,1,,
Act-5021-821,0,0,0,1,,
Act-5022-822,0,1,0,1,,
Act-5022-822,0,2,0,1,,
Act-5022-822,0,3,0,1,,
Act-5022-822,0,0,0,1,,
Act-5023-823,0,1,0,1,,
Act-5023-823,0,2,0,1,,
Act-5023-823,0,3,0,1,,
Act-5023-823,0,0,0,1,,
Act-5024-824,0,1,0,1,,
Act-5024-824,0,2,0,1,,
Act-5024-824,0,3,0,1,,
Act-5024-824,0,0,0,1,,
Act-5025-825,0,1,0,1,,
Act-5025-825,0,2,0,1,,
Act-5025-825,0,3,0,1,,
Act-5025-825,0,0,0,1,,
Act-5026-826,0,1,0,1,,
Act-5026-826,0,2,0,1,,
Act-5026-826,0,3,0,1,,
Act-5026-826,0,0,0,1,,
Act-5027-827,0,1,0,1,,
Act-5027-827,0,2,0,1,,
Act-5027-827,0,3,0,1,,
Act-5027-827,0,0,0,1,,
Act-5028-828,0,1,0,1,,
Act-5028-828,0,2,0,1,,
Act-5028-828,0,3,0,1,,
Act-5028-828,0,0,0,1,,
Act-5029-829,0,1,0,1,,
Act-5029-829,0,2,0,1,,
Act-5029-829,0,3,0,1,,
Act-5029-829,0,0,0,1,,
Act-5030-830,0,1,0,1,,
Act-5030-830,0,2,0,1,,
Act-5030-830,0,3,0,1,,
Act-5030-830,0,0,0,1,,
Act-5031-831,0,1,0,1,,
Act-5031-831,0,2,0,1,,
Act-5031-831,0,3,0,1,,
Act-5031-831,0,0,0,1,,
Act-5032-832,0,1,0,1,,
Act-5032-832,0,2,0,1,,
Act-5032-832,0,3,0,1,,
Act-5032-832,0,0,0,1,,
Act-5033-833,0,1,0,1,,
Act-5033-833,0,2,0,1,,
Act-5033-833,0,3,0,1,,
Act-5033-833,0,0,0,1,,
Act-5034-834,0,1,0,1,,
Act-5034-834,0,2,0,1,,
Act-5034-834,0,3,0,1,,
Act-5034-834,0,0,0,1,,
Act-5035-835,0,1,0,1,,
Act-5035-835,0,2,0,1,,
Act-5035-835,0,3,0,1,,
Act-5035-835,0,0,0,1,,
Act-5036-836,0,1,0,1,,
Act-5036-836,0,2,0,1,,
Act-5036-836,0,3,0,1,,
Act-5036-836,0,0,0,1,,
Act-5037-837,0,1,0,1,,
Act-5037-837,0,2,0,1,,
Act-5037-837,0,3,0,1,,
Act-5037-837,0,0,0,1,,
Act-5038-838,0,1,0,1,,
Act-5038-838,0,2,0,1,,
Act-5038-838,0,3,0,1,,
Act-5038-838,0,0,0,1,,
Act-5039-839,0,1,0,1,,
Act-5039-839,0,2,0,1,,
Act-5039-839,0,3,0,1,,
Act-5039-839,0,0,0,1,,
Act-5040-840,0,1,0,1,,
Act-5040-840,0,2,0,1,,
Act-5040-840,0,3,0,1,,
Act-5040-840,0,0,0,1,,
Act-5041-841,0,1,0,1,,
Act-5041-841,0,2,0,1,,
Act-5041-841,0,3,0,1,,
Act-5041-841,0,0,0,1,,
Act-5042-842,0,1,0,1,,
Act-5042-842,0,2,0,1,,
Act-5042-842,0,3,0,1,,
Act-5042-842,0,0,0,1,,
Act-5043-843,0,1,0,1,,
Act-5043-843,0,2,0,1,,
Act-5043-843,0,3,0,1,,
Act-5043-843,0,0,0,1,,
Act-5044-844,0,1,0,1,,
Act-5044-844,0,2,0,1,,
Act-5044-844,0,3,0,1,,
Act-5044-844,0,0,0,1,,
Act-5045-845,0,1,0,1,,
Act-5045-845,0,2,0,1,,
Act-5045-845,0,3,0,1,,
Act-5045-845,0,0,0,1,,
Act-5046-846,0,1,0,1,,
Act-5046-846,0,2,0,1,,
Act-5046-846,0,3,0,1,,
Act-5046-846,0,0,0,1,,
Act-5047-847,0,1,0,1,,
Act-5047-847,0,2,0,1,,
Act-5047-847,0,3,0,1,,
Act-5047-847,0,0,0,1,,
Act-5048-848,0,1,0,1,,
Act-5048-848,0,2,0,1,,
Act-5048-848,0,3,0,1,,
Act-5048-848,0,0,0,1,,
Act-5049-849,0,1,0,1,,
Act-5049-849,0,2,0,1,,
Act-5049-849,0,3,0,1,,
Act-5049-849,0,0,0,1,,
Act-5050-850,0,1,0,1,,
Act-5050-850,0,2,0,1,,
Act-5050-850,0,3,0,1,,
Act-5050-850,0,0,0,1,,
Act-5051-851,0,1,0,1,,
Act-5051-851,0,2,0,1,,
Act-5051-851,0,3,0,1,,
Act-5051-851,0,0,0,1,,
Act-5052-852,0,1,0,1,,
Act-5052-852,0,2,0,1,,
Act-5052-852,0,3,0,1,,
Act-5052-852,0,0,0,1,,
Act-5053-853,0,1,0,1,,
Act-5053-853,0,2,0,1,,
Act-5053-853,0,3,0,1,,
Act-5053-853,0,0,0,1,,
Act-5054-854,0,1,0,1,,
Act-5054-854,0,2,0,1,,
Act-5054-854,0,3,0,1,,
Act-5054-854,0,0,0,1,,
Act-5055-855,0,1,0,1,,
Act-5055-855,0,2,0,1,,
Act-5055-855,0,3,0,1,,
Act-5055-855,0,0,0,1,,
Act-5056-856,0,1,0,1,,
Act-5056-856,0,2,0,1,,
Act-5056-856,0,3,0,1,,
Act-5056-856,0,0,0,1,,
Act-5057-857,0,1,0,1,,
Act-5057-857,0,2,0,1,,
Act-5057-857,0,3,0,1,,
Act-5057-857,0,0,0,1,,
Act-5058-858,0,1,0,1,,
Act-5058-858,0,2,0,1,,
Act-5058-858,0,3,0,1,,
Act-5058-858,0,0,0,1,,
Act-5059-859,0,1,0,1,,
Act-5059-859,0,2,0,1,,
Act-5059-859,0,3,0,1,,
Act-5059-859,0,0,0,1,,
Act-5060-860,0,1,0,1,,
Act-5060-860,0,2,0,1,,
Act-5060-860,0,3,0,1,,
Act-5060-860,0,0,0,1,,
Act-5061-861,0,1,0,1,,
Act-5061-861,0,2,0,1,,
Act-5061-861,0,3,0,1,,
Act-5061-861,0,0,0,1,,
Act-5062-862,0,1,0,1,,
Act-5062-862,0,2,0,1,,
Act-5062-862,0,3,0,1,,
Act-5062-862,0,0,0,1,,
Act-5063-863,0,1,0,1,,
Act-5063-863,0,2,0,1,,
Act-5063-863,0,3,0,1,,
Act-5063-863,0,0,0,1,,
Act-5064-864,0,1,0,1,,
Act-5064-864,0,2,0,1,,
Act-5064-864,0,3,0,1,,
Act-5064-864,0,0,0,1,,
Act-5065-865,0,1,0,1,,
Act-5065-865,0,2,0,1,,
Act-5065-865,0,3,0,1,,
Act-5065-865,0,0,0,1,,
Act-5066-866,0,1,0,1,,
Act-5066-866,0,2,0,1,,
Act-5066-866,0,3,0,1,,
Act-5066-866,0,0,0,1,,
Act-5067-867,0,1,0,1,,
Act-5067-867,0,2,0,1,,
Act-5067-867,0,3,0,1,,
Act-5067-867,0,0,0,1,,
Act-5068-868,0,1,0,1,,
Act-5068-868,0,2,0,1,,
Act-5068-868,0,3,0,1,,
Act-5068-868,0,0,0,1,,
Act-5069-869,0,1,0,1,,
Act-5069-869,0,2,0,1,,
Act-5069-869,0,3,0,1,,
Act-5069-869,0,0,0,1,,
Act-5070-870,0,1,0,1,,
Act-5070-870,0,2,0,1,,
Act-5070-870,0,3,0,1,,
Act-5070-870,0,0,0,1,,
Act-5071-871,0,1,0,1,,
Act-5071-871,0,2,0,1,,
Act-5071-871,0,3,0,1,,
Act-5071-871,0,0,0,1,,
Act-5072-872,0,1,0,1,,
Act-5072-872,0,2,0,1,,
Act-5072-872,0,3,0,1,,
Act-5072-872,0,0,0,1,,
Act-5073-873,0,1,0,1,,
Act-5073-873,0,2,0,1,,
Act-5073-873,0,3,0,1,,
Act-5073-873,0,0,0,1,,
Act-5074-874,0,1,0,1,,
Act-5074-874,0,2,0,1,,
Act-5074-874,0,3,0,1,,
Act-5074-874,0,0,0,1,,
Act-5075-875,0,1,0,1,,
Act-5075-875,0,2,0,1,,
Act-5075-875,0,3,0,1,,
Act-5075-875,0,0,0,1,,
Act-5076-876,0,1,0,1,,
Act-5076-876,0,2,0,1,,
Act-5076-876,0,3,0,1,,
Act-5076-876,0,0,0,1,,
Act-5077-877,0,1,0,1,,
Act-5077-877,0,2,0,1,,
Act-5077-877,0,3,0,1,,
Act-5077-877,0,0,0,1,,
Act-5078-878,0,1,0,1,,
Act-5078-878,0,2,0,1,,
Act-5078-878,0,3,0,1,,
Act-5078-878,0,0,0,1,,
Act-5079-879,0,1,0,1,,
Act-5079-879,0,2,0,1,,
Act-5079-879,0,3,0,1,,
Act-5079-879,0,0,0,1,,
Act-5000-880,0,1,0,1,,
Act-5000-880,0,2,0,1,,
Act-5000-880,0,3,0,1,,
Act-5000-880,0,0,0,1,,
Act-5001-881,0,1,0,1,,
Act-5001-881,0,2,0,1,,
Act-5001-881,0,3,0,1,,
Act-5001-881,0,0,0,1,,
Act-5002-882,0,1,0,1,,
Act-5002-882,0,2,0,1,,
Act-5002-882,0,3,0,1,,
Act-5002-882,0,0,0,1,,
Act-5003-883,0,1,0,1,,
Act-5003-883,0,2,0,1,,
Act-5003-883,0,3,0,1,,
Act-5003-883,0,0,0,1,,
Act-5004-884,0,1,0,1,,
Act-5004-884,0,2,0,1,,
Act-5004-884,0,3,0,1,,
Act-5004-884,0,0,0,1,,
Act-5005-885,0,1,0,1,,
Act-5005-885,0,2,0,1,,
Act-5005-885,0,3,0,1,,
Act-5005-885,0,0,0,1,,
Act-5006-886,0,1,0,1,,
Act-5006-886,0,2,0,1,,
Act-5006-886,0,3,0,1,,
Act-5006-886,0,0,0,1,,
Act-5007-887,0,1,0,1,,
Act-5007-887,0,2,0,1,,
Act-5007-887,0,3,0,1,,
Act-5007-887,0,0,0,1,,
Act-5008-888,0,1,0,1,,
Act-5008-888,0,2,0,1,,
Act-5008-888,0,3,0,1,,
Act-5008-888,0,0,0,1,,
Act-5009-889,0,1,0,1,,
Act-5009-889,0,2,0,1,,
Act-5009-889,0,3,0,1,,
Act-5009-889,0,0,0,1,,
Act-5010-890,0,1,0,1,,
Act-5010-890,0,2,0,1,,
Act-5010-890,0,3,0,1,,
Act-5010-890,0,0,0,1,,
Act-5011-891,0,1,0,1,,
Act-5011-891,0,2,0,1,,
Act-5011-891,0,3,0,1,,
Act-5011-891,0,0,0,1,,
Act-5012-892,0,1,0,1,,
Act-5012-892,0,2,0,1,,
Act-5012-892,0,3,0,1,,
Act-5012-892,0,0,0,1,,
Act-5013-893,0,1,0,1,,
Act-5013-893,0,2,0,1,,
Act-5013-893,0,3,0,1,,
Act-5013-893,0,0,0,1,,
Act-5014-894,0,1,0,1,,
Act-5014-894,0,2,0,1,,
Act-5014-894,0,3,0,1,,
Act-5014-894,0,0,0,1,,
Act-5015-895,0,1,0,1,,
Act-5015-895,0,2,0,1,,
Act-5015-895,0,3,0,1,,
Act-5015-895,0,0,0,1,,
Act-5016-896,0,1,0,1,,
Act-5016-896,0,2,0,1,,
Act-5016-896,0,3,0,1,,
Act-5016-896,0,0,0,1,,
Act-5017-897,0,1,0,1,,
Act-5017-897,0,2,0,1,,
Act-5017-897,0,3,0,1,,
Act-5017-897,0,0,0,1,,
Act-5018-898,0,1,0,1,,
Act-5018-898,0,2,0,1,,
Act-5018-898,0,3,0,1,,
Act-5018-898,0,0,0,1,,
Act-5019-899,0,1,0,1,,
Act-5019-899,0,2,0,1,,
Act-5019-899,0,3,0,1,,
Act-5019-899,0,0,0,1,,
Act-5020-900,0,1,0,1,,
Act-5020-900,0,2,0,1,,
Act-5020-900,0,3,0,1,,
Act-5020-900,0,0,0,1,,
Act-5021-901,0,1,0,1,,
Act-5021-901,0,2,0,1,,
Act-5021-901,0,3,0,1,,
Act-5021-901,0,0,0,1,,
Act-5022-902,0,1,0,1,,
Act-5022-902,0,2,0,1,,
Act-5022-902,0,3,0,1,,
Act-5022-902,0,0,0,1,,
Act-5023-903,0,1,0,1,,
Act-5023-903,0,2,0,1,,
Act-5023-903,0,3,0,1,,
Act-5023-903,0,0,0,1,,
Act-5024-904,0,1,0,1,,
Act-5024-904,0,2,0,1,,
Act-5024-904,0,3,0,1,,
Act-5024-904,0,0,0,1,,
Act-5025-905,0,1,0,1,,
Act-5025-905,0,2,0,1,,
Act-5025-905,0,3,0,1,,
Act-5025-905,0,0,0,1,,
Act-5026-906,0,1,0,1,,
Act-5026-906,0,2,0,1,,
Act-5026-906,0,3,0,1,,
Act-5026-906,0,0,0,1,,
Act-5027-907,0,1,0,1,,
Act-5027-907,0,2,0,1,,
Act-5027-907,0,3,0,1,,
Act-5027-907,0,0,0,1,,
Act-5028-908,0,1,0,1,,
Act-5028-908,0,2,0,1,,
Act-5028-908,0,3,0,1,,
Act-5028-908,0,0,0,1,,
Act-5029-909,0,1,0,1,,
Act-5029-909,0,2,0,1,,
Act-5029-909,0,3,0,1,,
Act-5029-909,0,0,0,1,,
Act-5030-910,0,1,0,1,,
Act-5030-910,0,2,0,1,,
Act-5030-910,0,3,0,1,,
Act-5030-910,0,0,0,1,,
Act-5031-911,0,1,0,1,,
Act-5031-911,0,2,0,1,,
Act-5031-911,0,3,0,1,,
Act-5031-911,0,0,0,1,,
Act-5032-912,0,1,0,1,,
Act-5032-912,0,2,0,1,,
Act-5032-912,0,3,0,1,,
Act-5032-912,0,0,0,1,,
Act-5033-913,0,1,0,1,,
Act-5033-913,0,2,0,1,,
Act-5033-913,0,3,0,1,,
Act-5033-913,0,0,0,1,,
Act-5034-914,0,1,0,1,,
Act-5034-914,0,2,0,1,,
Act-5034-914,0,3,0,1,,
Act-5034-914,0,0,0,1,,
Act-5035-915,0,1,0,1,,
Act-5035-915,0,2,0,1,,
Act-5035-915,0,3,0,1,,
Act-5035-915,0,0,0,1,,
Act-5036-916,0,1,0,1,,
Act-5036-916,0,2,0,1,,
Act-5036-916,0,3,0,1,,
Act-5036-916,0,0,0,1,,
Act-5037-917,0,1,0,1,,
Act-5037-917,0,2,0,1,,
Act-5037-917,0,3,0,1,,
Act-5037-917,0,0,0,1,,
Act-5038-918,0,1,0,1,,
Act-5038-918,0,2,0,1,,
Act-5038-918,0,3,0,1,,
Act-5038-918,0,0,0,1,,
Act-5039-919,0,1,0,1,,
Act-5039-919,0,2,0,1,,
Act-5039-919,0,3,0,1,,
Act-5039-919,0,0,0,1,,
Act-5040-920,0,1,0,1,,
Act-5040-920,0,2,0,1,,
Act-5040-920,0,3,0,1,,
Act-5040-920,0,0,0,1,,
Act-5041-921,0,1,0,1,,
Act-5041-921,0,2,0,1,,
Act-5041-921,0,3,0,1,,
Act-5041-921,0,0,0,1,,
Act-5042-922,0,1,0,1,,
Act-5042-922,0,2,0,1,,
Act-5042-922,0,3,0,1,,
Act-5042-922,0,0,0,1,,
Act-5043-923,0,1,0,1,,
Act-5043-923,0,2,0,1,,
Act-5043-923,0,3,0,1,,
Act-5043-923,0,0,0,1,,
Act-5044-924,0,1,0,1,,
Act-5044-924,0,2,0,1,,
Act-5044-924,0,3,0,1,,
Act-5044-924,0,0,0,1,,
Act-5045-925,0,1,0,1,,
Act-5045-925,0,2,0,1,,
Act-5045-925,0,3,0,1,,
Act-5045-925,0,0,0,1,,
Act-5046-926,0,1,0,1,,
Act-5046-926,0,2,0,1,,
Act-5046-926,0,3,0,1,,
Act-5046-926,0,0,0,1,,
Act-5047-927,0,1,0,1,,
Act-5047-927,0,2,0,1,,
Act-5047-927,0,3,0,1,,
Act-5047-927,0,0,0,1,,
Act-5048-928,0,1,0,1,,
Act-5048-928,0,2,0,1,,
Act-5048-928,0,3,0,1,,
Act-5048-928,0,0,0,1,,
Act-5049-929,0,1,0,1,,
Act-5049-929,0,2,0,1,,
Act-5049-929,0,3,0,1,,
Act-5049-929,0,0,0,1,,
Act-5050-930,0,1,0,1,,
Act-5050-930,0,2,0,1,,
Act-5050-930,0,3,0,1,,
Act-5050-930,0,0,0,1,,
Act-5051-931,0,1,0,1,,
Act-5051-931,0,2,0,1,,
Act-5051-931,0,3,0,1,,
Act-5051-931,0,0,0,1,,
Act-5052-932,0,1,0,1,,
Act-5052-932,0,2,0,1,,
Act-5052-932,0,3,0,1,,
Act-5052-932,0,0,0,1,,
Act-5053-933,0,1,0,1,,
Act-5053-933,0,2,0,1,,
Act-5053-933,0,3,0,1,,
Act-5053-933,0,0,0,1,,
Act-5054-934,0,1,0,1,,
Act-5054-934,0,2,0,1,,
Act-5054-934,0,3,0,1,,
Act-5054-934,0,0,0,1,,
Act-5055-935,0,1,0,1,,
Act-5055-935,0,2,0,1,,
Act-5055-935,0,3,0,1,,
Act-5055-935,0,0,0,1,,
Act-5056-936,0,1,0,1,,
Act-5056-936,0,2,0,1,,
Act-5056-936,0,3,0,1,,
Act-5056-936,0,0,0,1,,
Act-5057-937,0,1,0,1,,
Act-5057-937,0,2,0,1,,
Act-5057-937,0,3,0,1,,
Act-5057-937,0,0,0,1,,
Act-5058-938,0,1,0,1,,
Act-5058-938,0,2,0,1,,
Act-5058-938,0,3,0,1,,
Act-5058-938,0,0,0,1,,
Act-5059-939,0,1,0,1,,
Act-5059-939,0,2,0,1,,
Act-5059-939,0,3,0,1,,
Act-5059-939,0,0,0,1,,
Act-5060-940,0,1,0,1,,
Act-5060-940,0,2,0,1,,
Act-5060-940,0,3,0,1,,
Act-5060-940,0,0,0,1,,
Act-5061-941,0,1,0,1,,
Act-5061-941,0,2,0,1,,
Act-5061-941,0,3,0,1,,
Act-5061-941,0,0,0,1,,
Act-5062-942,0,1,0,1,,
Act-5062-942,0,2,0,1,,
Act-5062-942,0,3,0,1,,
Act-5062-942,0,0,0,1,,
Act-5063-943,0,1,0,1,,
Act-5063-943,0,2,0,1,,
Act-5063-943,0,3,0,1,,
Act-5063-943,0,0,0,1,,
Act-5064-944,0,1,0,1,,
Act-5064-944,0,2,0,1,,
Act-5064-944,0,3,0,1,,
Act-5064-944,0,0,0,1,,
Act-5065-945,0,1,0,1,,
Act-5065-945,0,2,0,1,,
Act-5065-945,0,3,0,1,,
Act-5065-945,0,0,0,1,,
Act-5066-946,0,1,0,1,,
Act-5066-946,0,2,0,1,,
Act-5066-946,0,3,0,1,,
Act-5066-946,0,0,0,1,,
Act-5067-947,0,1,0,1,,
Act-5067-947,0,2,0,1,,
Act-5067-947,0,3,0,1,,
Act-5067-947,0,0,0,1,,
Act-5068-948,0,1,0,1,,
Act-5068-948,0,2,0,1,,
Act-5068-948,0,3,0,1,,
Act-5068-948,0,0,0,1,,
Act-5069-949,0,1,0,1,,
Act-5069-949,0,2,0,1,,
Act-5069-949,0,3,0,1,,
Act-5069-949,0,0,0,1,,
Act-5070-950,0,1,0,1,,
Act-5070-950,0,2,0,1,,
Act-5070-950,0,3,0,1,,
Act-5070-950,0,0,0,1,,
Act-5071-951,0,1,0,1,,
Act-5071-951,0,2,0,1,,
Act-5071-951,0,3,0,1,,
Act-5071-951,0,0,0,1,,
Act-5072-952,0,1,0,1,,
Act-5072-952,0,2,0,1,,
Act-5072-952,0,3,0,1,,
Act-5072-952,0,0,0,1,,
Act-5073-953,0,1,0,1,,
Act-5073-953,0,2,0,1,,
Act-5073-953,0,3,0,1,,
Act-5073-953,0,0,0,1,,
Act-5074-954,0,1,0,1,,
Act-5074-954,0,2,0,1,,
Act-5074-954,0,3,0,1,,
Act-5074-954,0,0,0,1,,
Act-5075-955,0,1,0,1,,
Act-5075-955,0,2,0,1,,
Act-5075-955,0,3,0,1,,
Act-5075-955,0,0,0,1,,
Act-5076-956,0,1,0,1,,
Act-5076-956,0,2,0,1,,
Act-5076-956,0,3,0,1,,
Act-5076-956,0,0,0,1,,
Act-5077-957,0,1,0,1,,
Act-5077-957,0,2,0,1,,
Act-5077-957,0,3,0,1,,
Act-5077-957,0,0,0,1,,
Act-5078-958,0,1,0,1,,
Act-5078-958,0,2,0,1,,
Act-5078-958,0,3,0,1,,
Act-5078-958,0,0,0,1,,
Act-5079-959,0,1,0,1,,
Act-5079-959,0,2,0,1,,
Act-5079-959,0,3,0,1,,
Act-5079-959,0,0,0,1,,
Act-5000-960,0,1,0,1,,
Act-5000-960,0,2,0,1,,
Act-5000-960,0,3,0,1,,
Act-5000-960,0,0,0,1,,
Act-5001-961,0,1,0,1,,
Act-5001-961,0,2,0,1,,
Act-5001-961,0,3,0,1,,
Act-5001-961,0,0,0,1,,
Act-5002-962,0,1,0,1,,
Act-5002-962,0,2,0,1,,
Act-5002-962,0,3,0,1,,
Act-5002-962,0,0,0,1,,
Act-5003-963,0,1,0,1,,
Act-5003-963,0,2,0,1,,
Act-5003-963,0,3,0,1,,
Act-5003-963,0,0,0,1,,
Act-5004-964,0,1,0,1,,
Act-5004-964,0,2,0,1,,
Act-5004-964,0,3,0,1,,
Act-5004-964,0,0,0,1,,
Act-5005-965,0,1,0,1,,
