Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Item.[ItemKey],Location.[LocationKey],Version.[VersionKey],Material Production Graph Association,Material Production Min Qty,Material Production Multiple Qty,Material Production Priority,Material Production Qty Per,No Build
Act-5038-118,0,3,3,118,0,1,50,25,1,1,
Act-5038-118,0,0,0,118,0,1,50,25,1,1,
Act-5039-119,0,1,1,119,0,1,50,25,1,1,
Act-5039-119,0,2,2,119,0,1,50,25,1,1,
Act-5039-119,0,3,3,119,0,1,50,25,1,1,
Act-5039-119,0,0,0,119,0,1,50,25,1,1,
Act-5040-120,0,1,1,120,0,1,50,25,1,1,
Act-5040-120,0,2,2,120,0,1,50,25,1,1,
Act-5040-120,0,3,3,120,0,1,50,25,1,1,
Act-5040-120,0,0,0,120,0,1,50,25,1,1,
Act-5041-121,0,1,1,121,0,1,50,25,1,1,
Act-5041-121,0,2,2,121,0,1,50,25,1,1,
Act-5041-121,0,3,3,121,0,1,50,25,1,1,
Act-5041-121,0,0,0,121,0,1,50,25,1,1,
Act-5042-122,0,1,1,122,0,1,50,25,1,1,
Act-5042-122,0,2,2,122,0,1,50,25,1,1,
Act-5042-122,0,3,3,122,0,1,50,25,1,1,
Act-5042-122,0,0,0,122,0,1,50,25,1,1,
Act-5043-123,0,1,1,123,0,1,50,25,1,1,
Act-5043-123,0,2,2,123,0,1,50,25,1,1,
Act-5043-123,0,3,3,123,0,1,50,25,1,1,
Act-5043-123,0,0,0,123,0,1,50,25,1,1,
Act-5044-124,0,1,1,124,0,1,50,25,1,1,
Act-5044-124,0,2,2,124,0,1,50,25,1,1,
Act-5044-124,0,3,3,124,0,1,50,25,1,1,
Act-5044-124,0,0,0,124,0,1,50,25,1,1,
Act-5045-125,0,1,1,125,0,1,50,25,1,1,
Act-5045-125,0,2,2,125,0,1,50,25,1,1,
Act-5045-125,0,3,3,125,0,1,50,25,1,1,
Act-5045-125,0,0,0,125,0,1,50,25,1,1,
Act-5046-126,0,1,1,126,0,1,50,25,1,1,
Act-5046-126,0,2,2,126,0,1,50,25,1,1,
Act-5046-126,0,3,3,126,0,1,50,25,1,1,
Act-5046-126,0,0,0,126,0,1,50,25,1,1,
Act-5047-127,0,1,1,127,0,1,50,25,1,1,
Act-5047-127,0,2,2,127,0,1,50,25,1,1,
Act-5047-127,0,3,3,127,0,1,50,25,1,1,
Act-5047-127,0,0,0,127,0,1,50,25,1,1,
Act-5048-128,0,1,1,128,0,1,50,25,1,1,
Act-5048-128,0,2,2,128,0,1,50,25,1,1,
Act-5048-128,0,3,3,128,0,1,50,25,1,1,
Act-5048-128,0,0,0,128,0,1,50,25,1,1,
Act-5049-129,0,1,1,129,0,1,50,25,1,1,
Act-5049-129,0,2,2,129,0,1,50,25,1,1,
Act-5049-129,0,3,3,129,0,1,50,25,1,1,
Act-5049-129,0,0,0,129,0,1,50,25,1,1,
Act-5050-130,0,1,1,130,0,1,50,25,1,1,
Act-5050-130,0,2,2,130,0,1,50,25,1,1,
Act-5050-130,0,3,3,130,0,1,50,25,1,1,
Act-5050-130,0,0,0,130,0,1,50,25,1,1,
Act-5051-131,0,1,1,131,0,1,50,25,1,1,
Act-5051-131,0,2,2,131,0,1,50,25,1,1,
Act-5051-131,0,3,3,131,0,1,50,25,1,1,
Act-5051-131,0,0,0,131,0,1,50,25,1,1,
Act-5052-132,0,1,1,132,0,1,50,25,1,1,
Act-5052-132,0,2,2,132,0,1,50,25,1,1,
Act-5052-132,0,3,3,132,0,1,50,25,1,1,
Act-5052-132,0,0,0,132,0,1,50,25,1,1,
Act-5053-133,0,1,1,133,0,1,50,25,1,1,
Act-5053-133,0,2,2,133,0,1,50,25,1,1,
Act-5053-133,0,3,3,133,0,1,50,25,1,1,
Act-5053-133,0,0,0,133,0,1,50,25,1,1,
Act-5054-134,0,1,1,134,0,1,50,25,1,1,
Act-5054-134,0,2,2,134,0,1,50,25,1,1,
Act-5054-134,0,3,3,134,0,1,50,25,1,1,
Act-5054-134,0,0,0,134,0,1,50,25,1,1,
Act-5055-135,0,1,1,135,0,1,50,25,1,1,
Act-5055-135,0,2,2,135,0,1,50,25,1,1,
Act-5055-135,0,3,3,135,0,1,50,25,1,1,
Act-5055-135,0,0,0,135,0,1,50,25,1,1,
Act-5056-136,0,1,1,136,0,1,50,25,1,1,
Act-5056-136,0,2,2,136,0,1,50,25,1,1,
Act-5056-136,0,3,3,136,0,1,50,25,1,1,
Act-5056-136,0,0,0,136,0,1,50,25,1,1,
Act-5057-137,0,1,1,137,0,1,50,25,1,1,
Act-5057-137,0,2,2,137,0,1,50,25,1,1,
Act-5057-137,0,3,3,137,0,1,50,25,1,1,
Act-5057-137,0,0,0,137,0,1,50,25,1,1,
Act-5058-138,0,1,1,138,0,1,50,25,1,1,
Act-5058-138,0,2,2,138,0,1,50,25,1,1,
Act-5058-138,0,3,3,138,0,1,50,25,1,1,
Act-5058-138,0,0,0,138,0,1,50,25,1,1,
Act-5059-139,0,1,1,139,0,1,50,25,1,1,
Act-5059-139,0,2,2,139,0,1,50,25,1,1,
Act-5059-139,0,3,3,139,0,1,50,25,1,1,
Act-5059-139,0,0,0,139,0,1,50,25,1,1,
Act-5060-140,0,1,1,140,0,1,50,25,1,1,
Act-5060-140,0,2,2,140,0,1,50,25,1,1,
Act-5060-140,0,3,3,140,0,1,50,25,1,1,
Act-5060-140,0,0,0,140,0,1,50,25,1,1,
Act-5061-141,0,1,1,141,0,1,50,25,1,1,
Act-5061-141,0,2,2,141,0,1,50,25,1,1,
Act-5061-141,0,3,3,141,0,1,50,25,1,1,
Act-5061-141,0,0,0,141,0,1,50,25,1,1,
Act-5062-142,0,1,1,142,0,1,50,25,1,1,
Act-5062-142,0,2,2,142,0,1,50,25,1,1,
Act-5062-142,0,3,3,142,0,1,50,25,1,1,
Act-5062-142,0,0,0,142,0,1,50,25,1,1,
Act-5063-143,0,1,1,143,0,1,50,25,1,1,
Act-5063-143,0,2,2,143,0,1,50,25,1,1,
Act-5063-143,0,3,3,143,0,1,50,25,1,1,
Act-5063-143,0,0,0,143,0,1,50,25,1,1,
Act-5064-144,0,1,1,144,0,1,50,25,1,1,
Act-5064-144,0,2,2,144,0,1,50,25,1,1,
Act-5064-144,0,3,3,144,0,1,50,25,1,1,
Act-5064-144,0,0,0,144,0,1,50,25,1,1,
Act-5065-145,0,1,1,145,0,1,50,25,1,1,
Act-5065-145,0,2,2,145,0,1,50,25,1,1,
Act-5065-145,0,3,3,145,0,1,50,25,1,1,
Act-5065-145,0,0,0,145,0,1,50,25,1,1,
Act-5066-146,0,1,1,146,0,1,50,25,1,1,
Act-5066-146,0,2,2,146,0,1,50,25,1,1,
Act-5066-146,0,3,3,146,0,1,50,25,1,1,
Act-5066-146,0,0,0,146,0,1,50,25,1,1,
Act-5067-147,0,1,1,147,0,1,50,25,1,1,
Act-5067-147,0,2,2,147,0,1,50,25,1,1,
Act-5067-147,0,3,3,147,0,1,50,25,1,1,
Act-5067-147,0,0,0,147,0,1,50,25,1,1,
Act-5068-148,0,1,1,148,0,1,50,25,1,1,
Act-5068-148,0,2,2,148,0,1,50,25,1,1,
Act-5068-148,0,3,3,148,0,1,50,25,1,1,
Act-5068-148,0,0,0,148,0,1,50,25,1,1,
Act-5069-149,0,1,1,149,0,1,50,25,1,1,
Act-5069-149,0,2,2,149,0,1,50,25,1,1,
Act-5069-149,0,3,3,149,0,1,50,25,1,1,
Act-5069-149,0,0,0,149,0,1,50,25,1,1,
Act-5070-150,0,1,1,150,0,1,50,25,1,1,
Act-5070-150,0,2,2,150,0,1,50,25,1,1,
Act-5070-150,0,3,3,150,0,1,50,25,1,1,
Act-5070-150,0,0,0,150,0,1,50,25,1,1,
Act-5071-151,0,1,1,151,0,1,50,25,1,1,
Act-5071-151,0,2,2,151,0,1,50,25,1,1,
Act-5071-151,0,3,3,151,0,1,50,25,1,1,
Act-5071-151,0,0,0,151,0,1,50,25,1,1,
Act-5072-152,0,1,1,152,0,1,50,25,1,1,
Act-5072-152,0,2,2,152,0,1,50,25,1,1,
Act-5072-152,0,3,3,152,0,1,50,25,1,1,
Act-5072-152,0,0,0,152,0,1,50,25,1,1,
Act-5073-153,0,1,1,153,0,1,50,25,1,1,
Act-5073-153,0,2,2,153,0,1,50,25,1,1,
Act-5073-153,0,3,3,153,0,1,50,25,1,1,
Act-5073-153,0,0,0,153,0,1,50,25,1,1,
Act-5074-154,0,1,1,154,0,1,50,25,1,1,
Act-5074-154,0,2,2,154,0,1,50,25,1,1,
Act-5074-154,0,3,3,154,0,1,50,25,1,1,
Act-5074-154,0,0,0,154,0,1,50,25,1,1,
Act-5075-155,0,1,1,155,0,1,50,25,1,1,
Act-5075-155,0,2,2,155,0,1,50,25,1,1,
Act-5075-155,0,3,3,155,0,1,50,25,1,1,
Act-5075-155,0,0,0,155,0,1,50,25,1,1,
Act-5076-156,0,1,1,156,0,1,50,25,1,1,
Act-5076-156,0,2,2,156,0,1,50,25,1,1,
Act-5076-156,0,3,3,156,0,1,50,25,1,1,
Act-5076-156,0,0,0,156,0,1,50,25,1,1,
Act-5077-157,0,1,1,157,0,1,50,25,1,1,
Act-5077-157,0,2,2,157,0,1,50,25,1,1,
Act-5077-157,0,3,3,157,0,1,50,25,1,1,
Act-5077-157,0,0,0,157,0,1,50,25,1,1,
Act-5078-158,0,1,1,158,0,1,50,25,1,1,
Act-5078-158,0,2,2,158,0,1,50,25,1,1,
Act-5078-158,0,3,3,158,0,1,50,25,1,1,
Act-5078-158,0,0,0,158,0,1,50,25,1,1,
Act-5079-159,0,1,1,159,0,1,50,25,1,1,
Act-5079-159,0,2,2,159,0,1,50,25,1,1,
Act-5079-159,0,3,3,159,0,1,50,25,1,1,
Act-5079-159,0,0,0,159,0,1,50,25,1,1,
Act-5000-160,0,1,1,160,0,1,50,25,1,1,
Act-5000-160,0,2,2,160,0,1,50,25,1,1,
Act-5000-160,0,3,3,160,0,1,50,25,1,1,
Act-5000-160,0,0,0,160,0,1,50,25,1,1,
Act-5001-161,0,1,1,161,0,1,50,25,1,1,
Act-5001-161,0,2,2,161,0,1,50,25,1,1,
Act-5001-161,0,3,3,161,0,1,50,25,1,1,
Act-5001-161,0,0,0,161,0,1,50,25,1,1,
Act-5002-162,0,1,1,162,0,1,50,25,1,1,
Act-5002-162,0,2,2,162,0,1,50,25,1,1,
Act-5002-162,0,3,3,162,0,1,50,25,1,1,
Act-5002-162,0,0,0,162,0,1,50,25,1,1,
Act-5003-163,0,1,1,163,0,1,50,25,1,1,
Act-5003-163,0,2,2,163,0,1,50,25,1,1,
Act-5003-163,0,3,3,163,0,1,50,25,1,1,
Act-5003-163,0,0,0,163,0,1,50,25,1,1,
Act-5004-164,0,1,1,164,0,1,50,25,1,1,
Act-5004-164,0,2,2,164,0,1,50,25,1,1,
Act-5004-164,0,3,3,164,0,1,50,25,1,1,
Act-5004-164,0,0,0,164,0,1,50,25,1,1,
Act-5005-165,0,1,1,165,0,1,50,25,1,1,
Act-5005-165,0,2,2,165,0,1,50,25,1,1,
Act-5005-165,0,3,3,165,0,1,50,25,1,1,
Act-5005-165,0,0,0,165,0,1,50,25,1,1,
Act-5006-166,0,1,1,166,0,1,50,25,1,1,
Act-5006-166,0,2,2,166,0,1,50,25,1,1,
Act-5006-166,0,3,3,166,0,1,50,25,1,1,
Act-5006-166,0,0,0,166,0,1,50,25,1,1,
Act-5007-167,0,1,1,167,0,1,50,25,1,1,
Act-5007-167,0,2,2,167,0,1,50,25,1,1,
Act-5007-167,0,3,3,167,0,1,50,25,1,1,
Act-5007-167,0,0,0,167,0,1,50,25,1,1,
Act-5008-168,0,1,1,168,0,1,50,25,1,1,
Act-5008-168,0,2,2,168,0,1,50,25,1,1,
Act-5008-168,0,3,3,168,0,1,50,25,1,1,
Act-5008-168,0,0,0,168,0,1,50,25,1,1,
Act-5009-169,0,1,1,169,0,1,50,25,1,1,
Act-5009-169,0,2,2,169,0,1,50,25,1,1,
Act-5009-169,0,3,3,169,0,1,50,25,1,1,
Act-5009-169,0,0,0,169,0,1,50,25,1,1,
Act-5010-170,0,1,1,170,0,1,50,25,1,1,
Act-5010-170,0,2,2,170,0,1,50,25,1,1,
Act-5010-170,0,3,3,170,0,1,50,25,1,1,
Act-5010-170,0,0,0,170,0,1,50,25,1,1,
Act-5011-171,0,1,1,171,0,1,50,25,1,1,
Act-5011-171,0,2,2,171,0,1,50,25,1,1,
Act-5011-171,0,3,3,171,0,1,50,25,1,1,
Act-5011-171,0,0,0,171,0,1,50,25,1,1,
Act-5012-172,0,1,1,172,0,1,50,25,1,1,
Act-5012-172,0,2,2,172,0,1,50,25,1,1,
Act-5012-172,0,3,3,172,0,1,50,25,1,1,
Act-5012-172,0,0,0,172,0,1,50,25,1,1,
Act-5013-173,0,1,1,173,0,1,50,25,1,1,
Act-5013-173,0,2,2,173,0,1,50,25,1,1,
Act-5013-173,0,3,3,173,0,1,50,25,1,1,
Act-5013-173,0,0,0,173,0,1,50,25,1,1,
Act-5014-174,0,1,1,174,0,1,50,25,1,1,
Act-5014-174,0,2,2,174,0,1,50,25,1,1,
Act-5014-174,0,3,3,174,0,1,50,25,1,1,
Act-5014-174,0,0,0,174,0,1,50,25,1,1,
Act-5015-175,0,1,1,175,0,1,50,25,1,1,
Act-5015-175,0,2,2,175,0,1,50,25,1,1,
Act-5015-175,0,3,3,175,0,1,50,25,1,1,
Act-5015-175,0,0,0,175,0,1,50,25,1,1,
Act-5016-176,0,1,1,176,0,1,50,25,1,1,
Act-5016-176,0,2,2,176,0,1,50,25,1,1,
Act-5016-176,0,3,3,176,0,1,50,25,1,1,
Act-5016-176,0,0,0,176,0,1,50,25,1,1,
Act-5017-177,0,1,1,177,0,1,50,25,1,1,
Act-5017-177,0,2,2,177,0,1,50,25,1,1,
Act-5017-177,0,3,3,177,0,1,50,25,1,1,
Act-5017-177,0,0,0,177,0,1,50,25,1,1,
Act-5018-178,0,1,1,178,0,1,50,25,1,1,
Act-5018-178,0,2,2,178,0,1,50,25,1,1,
Act-5018-178,0,3,3,178,0,1,50,25,1,1,
Act-5018-178,0,0,0,178,0,1,50,25,1,1,
Act-5019-179,0,1,1,179,0,1,50,25,1,1,
Act-5019-179,0,2,2,179,0,1,50,25,1,1,
Act-5019-179,0,3,3,179,0,1,50,25,1,1,
Act-5019-179,0,0,0,179,0,1,50,25,1,1,
Act-5020-180,0,1,1,180,0,1,50,25,1,1,
Act-5020-180,0,2,2,180,0,1,50,25,1,1,
Act-5020-180,0,3,3,180,0,1,50,25,1,1,
Act-5020-180,0,0,0,180,0,1,50,25,1,1,
Act-5021-181,0,1,1,181,0,1,50,25,1,1,
Act-5021-181,0,2,2,181,0,1,50,25,1,1,
Act-5021-181,0,3,3,181,0,1,50,25,1,1,
Act-5021-181,0,0,0,181,0,1,50,25,1,1,
Act-5022-182,0,1,1,182,0,1,50,25,1,1,
Act-5022-182,0,2,2,182,0,1,50,25,1,1,
Act-5022-182,0,3,3,182,0,1,50,25,1,1,
Act-5022-182,0,0,0,182,0,1,50,25,1,1,
Act-5023-183,0,1,1,183,0,1,50,25,1,1,
Act-5023-183,0,2,2,183,0,1,50,25,1,1,
Act-5023-183,0,3,3,183,0,1,50,25,1,1,
Act-5023-183,0,0,0,183,0,1,50,25,1,1,
Act-5024-184,0,1,1,184,0,1,50,25,1,1,
Act-5024-184,0,2,2,184,0,1,50,25,1,1,
Act-5024-184,0,3,3,184,0,1,50,25,1,1,
Act-5024-184,0,0,0,184,0,1,50,25,1,1,
Act-5025-185,0,1,1,185,0,1,50,25,1,1,
Act-5025-185,0,2,2,185,0,1,50,25,1,1,
Act-5025-185,0,3,3,185,0,1,50,25,1,1,
Act-5025-185,0,0,0,185,0,1,50,25,1,1,
Act-5026-186,0,1,1,186,0,1,50,25,1,1,
Act-5026-186,0,2,2,186,0,1,50,25,1,1,
Act-5026-186,0,3,3,186,0,1,50,25,1,1,
Act-5026-186,0,0,0,186,0,1,50,25,1,1,
Act-5027-187,0,1,1,187,0,1,50,25,1,1,
Act-5027-187,0,2,2,187,0,1,50,25,1,1,
Act-5027-187,0,3,3,187,0,1,50,25,1,1,
Act-5027-187,0,0,0,187,0,1,50,25,1,1,
Act-5028-188,0,1,1,188,0,1,50,25,1,1,
Act-5028-188,0,2,2,188,0,1,50,25,1,1,
Act-5028-188,0,3,3,188,0,1,50,25,1,1,
Act-5028-188,0,0,0,188,0,1,50,25,1,1,
Act-5029-189,0,1,1,189,0,1,50,25,1,1,
Act-5029-189,0,2,2,189,0,1,50,25,1,1,
Act-5029-189,0,3,3,189,0,1,50,25,1,1,
Act-5029-189,0,0,0,189,0,1,50,25,1,1,
Act-5030-190,0,1,1,190,0,1,50,25,1,1,
Act-5030-190,0,2,2,190,0,1,50,25,1,1,
Act-5030-190,0,3,3,190,0,1,50,25,1,1,
Act-5030-190,0,0,0,190,0,1,50,25,1,1,
Act-5031-191,0,1,1,191,0,1,50,25,1,1,
Act-5031-191,0,2,2,191,0,1,50,25,1,1,
Act-5031-191,0,3,3,191,0,1,50,25,1,1,
Act-5031-191,0,0,0,191,0,1,50,25,1,1,
Act-5032-192,0,1,1,192,0,1,50,25,1,1,
Act-5032-192,0,2,2,192,0,1,50,25,1,1,
Act-5032-192,0,3,3,192,0,1,50,25,1,1,
Act-5032-192,0,0,0,192,0,1,50,25,1,1,
Act-5033-193,0,1,1,193,0,1,50,25,1,1,
Act-5033-193,0,2,2,193,0,1,50,25,1,1,
Act-5033-193,0,3,3,193,0,1,50,25,1,1,
Act-5033-193,0,0,0,193,0,1,50,25,1,1,
Act-5034-194,0,1,1,194,0,1,50,25,1,1,
Act-5034-194,0,2,2,194,0,1,50,25,1,1,
Act-5034-194,0,3,3,194,0,1,50,25,1,1,
Act-5034-194,0,0,0,194,0,1,50,25,1,1,
Act-5035-195,0,1,1,195,0,1,50,25,1,1,
Act-5035-195,0,2,2,195,0,1,50,25,1,1,
Act-5035-195,0,3,3,195,0,1,50,25,1,1,
Act-5035-195,0,0,0,195,0,1,50,25,1,1,
Act-5036-196,0,1,1,196,0,1,50,25,1,1,
Act-5036-196,0,2,2,196,0,1,50,25,1,1,
Act-5036-196,0,3,3,196,0,1,50,25,1,1,
Act-5036-196,0,0,0,196,0,1,50,25,1,1,
Act-5037-197,0,1,1,197,0,1,50,25,1,1,
Act-5037-197,0,2,2,197,0,1,50,25,1,1,
Act-5037-197,0,3,3,197,0,1,50,25,1,1,
Act-5037-197,0,0,0,197,0,1,50,25,1,1,
Act-5038-198,0,1,1,198,0,1,50,25,1,1,
Act-5038-198,0,2,2,198,0,1,50,25,1,1,
Act-5038-198,0,3,3,198,0,1,50,25,1,1,
Act-5038-198,0,0,0,198,0,1,50,25,1,1,
Act-5039-199,0,1,1,199,0,1,50,25,1,1,
Act-5039-199,0,2,2,199,0,1,50,25,1,1,
Act-5039-199,0,3,3,199,0,1,50,25,1,1,
Act-5039-199,0,0,0,199,0,1,50,25,1,1,
Act-5040-200,0,1,1,200,0,1,50,25,1,1,
Act-5040-200,0,2,2,200,0,1,50,25,1,1,
Act-5040-200,0,3,3,200,0,1,50,25,1,1,
Act-5040-200,0,0,0,200,0,1,50,25,1,1,
Act-5041-201,0,1,1,201,0,1,50,25,1,1,
Act-5041-201,0,2,2,201,0,1,50,25,1,1,
Act-5041-201,0,3,3,201,0,1,50,25,1,1,
Act-5041-201,0,0,0,201,0,1,50,25,1,1,
Act-5042-202,0,1,1,202,0,1,50,25,1,1,
Act-5042-202,0,2,2,202,0,1,50,25,1,1,
Act-5042-202,0,3,3,202,0,1,50,25,1,1,
Act-5042-202,0,0,0,202,0,1,50,25,1,1,
Act-5043-203,0,1,1,203,0,1,50,25,1,1,
Act-5043-203,0,2,2,203,0,1,50,25,1,1,
Act-5043-203,0,3,3,203,0,1,50,25,1,1,
Act-5043-203,0,0,0,203,0,1,50,25,1,1,
Act-5044-204,0,1,1,204,0,1,50,25,1,1,
Act-5044-204,0,2,2,204,0,1,50,25,1,1,
Act-5044-204,0,3,3,204,0,1,50,25,1,1,
Act-5044-204,0,0,0,204,0,1,50,25,1,1,
Act-5045-205,0,1,1,205,0,1,50,25,1,1,
Act-5045-205,0,2,2,205,0,1,50,25,1,1,
Act-5045-205,0,3,3,205,0,1,50,25,1,1,
Act-5045-205,0,0,0,205,0,1,50,25,1,1,
Act-5046-206,0,1,1,206,0,1,50,25,1,1,
Act-5046-206,0,2,2,206,0,1,50,25,1,1,
Act-5046-206,0,3,3,206,0,1,50,25,1,1,
Act-5046-206,0,0,0,206,0,1,50,25,1,1,
Act-5047-207,0,1,1,207,0,1,50,25,1,1,
Act-5047-207,0,2,2,207,0,1,50,25,1,1,
Act-5047-207,0,3,3,207,0,1,50,25,1,1,
Act-5047-207,0,0,0,207,0,1,50,25,1,1,
Act-5048-208,0,1,1,208,0,1,50,25,1,1,
Act-5048-208,0,2,2,208,0,1,50,25,1,1,
Act-5048-208,0,3,3,208,0,1,50,25,1,1,
Act-5048-208,0,0,0,208,0,1,50,25,1,1,
Act-5049-209,0,1,1,209,0,1,50,25,1,1,
Act-5049-209,0,2,2,209,0,1,50,25,1,1,
Act-5049-209,0,3,3,209,0,1,50,25,1,1,
Act-5049-209,0,0,0,209,0,1,50,25,1,1,
Act-5050-210,0,1,1,210,0,1,50,25,1,1,
Act-5050-210,0,2,2,210,0,1,50,25,1,1,
Act-5050-210,0,3,3,210,0,1,50,25,1,1,
Act-5050-210,0,0,0,210,0,1,50,25,1,1,
Act-5051-211,0,1,1,211,0,1,50,25,1,1,
Act-5051-211,0,2,2,211,0,1,50,25,1,1,
Act-5051-211,0,3,3,211,0,1,50,25,1,1,
Act-5051-211,0,0,0,211,0,1,50,25,1,1,
Act-5052-212,0,1,1,212,0,1,50,25,1,1,
Act-5052-212,0,2,2,212,0,1,50,25,1,1,
Act-5052-212,0,3,3,212,0,1,50,25,1,1,
Act-5052-212,0,0,0,212,0,1,50,25,1,1,
Act-5053-213,0,1,1,213,0,1,50,25,1,1,
Act-5053-213,0,2,2,213,0,1,50,25,1,1,
Act-5053-213,0,3,3,213,0,1,50,25,1,1,
Act-5053-213,0,0,0,213,0,1,50,25,1,1,
Act-5054-214,0,1,1,214,0,1,50,25,1,1,
Act-5054-214,0,2,2,214,0,1,50,25,1,1,
Act-5054-214,0,3,3,214,0,1,50,25,1,1,
Act-5054-214,0,0,0,214,0,1,50,25,1,1,
Act-5055-215,0,1,1,215,0,1,50,25,1,1,
Act-5055-215,0,2,2,215,0,1,50,25,1,1,
Act-5055-215,0,3,3,215,0,1,50,25,1,1,
Act-5055-215,0,0,0,215,0,1,50,25,1,1,
Act-5056-216,0,1,1,216,0,1,50,25,1,1,
Act-5056-216,0,2,2,216,0,1,50,25,1,1,
Act-5056-216,0,3,3,216,0,1,50,25,1,1,
Act-5056-216,0,0,0,216,0,1,50,25,1,1,
Act-5057-217,0,1,1,217,0,1,50,25,1,1,
Act-5057-217,0,2,2,217,0,1,50,25,1,1,
Act-5057-217,0,3,3,217,0,1,50,25,1,1,
Act-5057-217,0,0,0,217,0,1,50,25,1,1,
Act-5058-218,0,1,1,218,0,1,50,25,1,1,
Act-5058-218,0,2,2,218,0,1,50,25,1,1,
Act-5058-218,0,3,3,218,0,1,50,25,1,1,
Act-5058-218,0,0,0,218,0,1,50,25,1,1,
Act-5059-219,0,1,1,219,0,1,50,25,1,1,
Act-5059-219,0,2,2,219,0,1,50,25,1,1,
Act-5059-219,0,3,3,219,0,1,50,25,1,1,
Act-5059-219,0,0,0,219,0,1,50,25,1,1,
Act-5060-220,0,1,1,220,0,1,50,25,1,1,
Act-5060-220,0,2,2,220,0,1,50,25,1,1,
Act-5060-220,0,3,3,220,0,1,50,25,1,1,
Act-5060-220,0,0,0,220,0,1,50,25,1,1,
Act-5061-221,0,1,1,221,0,1,50,25,1,1,
Act-5061-221,0,2,2,221,0,1,50,25,1,1,
Act-5061-221,0,3,3,221,0,1,50,25,1,1,
Act-5061-221,0,0,0,221,0,1,50,25,1,1,
Act-5062-222,0,1,1,222,0,1,50,25,1,1,
Act-5062-222,0,2,2,222,0,1,50,25,1,1,
Act-5062-222,0,3,3,222,0,1,50,25,1,1,
Act-5062-222,0,0,0,222,0,1,50,25,1,1,
Act-5063-223,0,1,1,223,0,1,50,25,1,1,
Act-5063-223,0,2,2,223,0,1,50,25,1,1,
Act-5063-223,0,3,3,223,0,1,50,25,1,1,
Act-5063-223,0,0,0,223,0,1,50,25,1,1,
Act-5064-224,0,1,1,224,0,1,50,25,1,1,
Act-5064-224,0,2,2,224,0,1,50,25,1,1,
Act-5064-224,0,3,3,224,0,1,50,25,1,1,
Act-5064-224,0,0,0,224,0,1,50,25,1,1,
Act-5065-225,0,1,1,225,0,1,50,25,1,1,
Act-5065-225,0,2,2,225,0,1,50,25,1,1,
Act-5065-225,0,3,3,225,0,1,50,25,1,1,
Act-5065-225,0,0,0,225,0,1,50,25,1,1,
Act-5066-226,0,1,1,226,0,1,50,25,1,1,
Act-5066-226,0,2,2,226,0,1,50,25,1,1,
Act-5066-226,0,3,3,226,0,1,50,25,1,1,
Act-5066-226,0,0,0,226,0,1,50,25,1,1,
Act-5067-227,0,1,1,227,0,1,50,25,1,1,
Act-5067-227,0,2,2,227,0,1,50,25,1,1,
Act-5067-227,0,3,3,227,0,1,50,25,1,1,
Act-5067-227,0,0,0,227,0,1,50,25,1,1,
Act-5068-228,0,1,1,228,0,1,50,25,1,1,
Act-5068-228,0,2,2,228,0,1,50,25,1,1,
Act-5068-228,0,3,3,228,0,1,50,25,1,1,
Act-5068-228,0,0,0,228,0,1,50,25,1,1,
Act-5069-229,0,1,1,229,0,1,50,25,1,1,
Act-5069-229,0,2,2,229,0,1,50,25,1,1,
Act-5069-229,0,3,3,229,0,1,50,25,1,1,
Act-5069-229,0,0,0,229,0,1,50,25,1,1,
Act-5070-230,0,1,1,230,0,1,50,25,1,1,
Act-5070-230,0,2,2,230,0,1,50,25,1,1,
Act-5070-230,0,3,3,230,0,1,50,25,1,1,
Act-5070-230,0,0,0,230,0,1,50,25,1,1,
Act-5071-231,0,1,1,231,0,1,50,25,1,1,
Act-5071-231,0,2,2,231,0,1,50,25,1,1,
Act-5071-231,0,3,3,231,0,1,50,25,1,1,
Act-5071-231,0,0,0,231,0,1,50,25,1,1,
Act-5072-232,0,1,1,232,0,1,50,25,1,1,
Act-5072-232,0,2,2,232,0,1,50,25,1,1,
Act-5072-232,0,3,3,232,0,1,50,25,1,1,
Act-5072-232,0,0,0,232,0,1,50,25,1,1,
Act-5073-233,0,1,1,233,0,1,50,25,1,1,
Act-5073-233,0,2,2,233,0,1,50,25,1,1,
Act-5073-233,0,3,3,233,0,1,50,25,1,1,
Act-5073-233,0,0,0,233,0,1,50,25,1,1,
Act-5074-234,0,1,1,234,0,1,50,25,1,1,
Act-5074-234,0,2,2,234,0,1,50,25,1,1,
Act-5074-234,0,3,3,234,0,1,50,25,1,1,
Act-5074-234,0,0,0,234,0,1,50,25,1,1,
Act-5075-235,0,1,1,235,0,1,50,25,1,1,
Act-5075-235,0,2,2,235,0,1,50,25,1,1,
Act-5075-235,0,3,3,235,0,1,50,25,1,1,
Act-5075-235,0,0,0,235,0,1,50,25,1,1,
Act-5076-236,0,1,1,236,0,1,50,25,1,1,
Act-5076-236,0,2,2,236,0,1,50,25,1,1,
Act-5076-236,0,3,3,236,0,1,50,25,1,1,
Act-5076-236,0,0,0,236,0,1,50,25,1,1,
Act-5077-237,0,1,1,237,0,1,50,25,1,1,
Act-5077-237,0,2,2,237,0,1,50,25,1,1,
Act-5077-237,0,3,3,237,0,1,50,25,1,1,
Act-5077-237,0,0,0,237,0,1,50,25,1,1,
