Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Resource.[ResourceKey],Location.[LocationKey],Version.[VersionKey],Capacity Category,Capacity Consumption Graph Association,Capacity Consumption Qty Per,Capacity Graph Priority
Act-5027-27,0,2,Res-5027-I,5027,0,I,1,1,1
Act-5027-27,0,2,Res-5027-27,27,0,,1,1,1
Act-5027-27,0,2,Res-27-O,27,0,O,1,1,1
Act-5027-27,0,3,Res-5027,5027,0,I,1,1,1
Act-5027-27,0,3,Res-5027-I,5027,0,I,1,1,1
Act-5027-27,0,3,Res-5027-27,27,0,,1,1,1
Act-5027-27,0,3,Res-27-O,27,0,O,1,1,1
Act-5027-27,0,0,Res-5027,5027,0,I,1,1,1
Act-5027-27,0,0,Res-5027-I,5027,0,I,1,1,1
Act-5027-27,0,0,Res-5027-27,27,0,,1,1,1
Act-5027-27,0,0,Res-27-O,27,0,O,1,1,1
Act-5028-28,0,1,Res-5028,5028,0,I,1,1,1
Act-5028-28,0,1,Res-5028-I,5028,0,I,1,1,1
Act-5028-28,0,1,Res-5028-28,28,0,,1,1,1
Act-5028-28,0,1,Res-28-O,28,0,O,1,1,1
Act-5028-28,0,2,Res-5028,5028,0,I,1,1,1
Act-5028-28,0,2,Res-5028-I,5028,0,I,1,1,1
Act-5028-28,0,2,Res-5028-28,28,0,,1,1,1
Act-5028-28,0,2,Res-28-O,28,0,O,1,1,1
Act-5028-28,0,3,Res-5028,5028,0,I,1,1,1
Act-5028-28,0,3,Res-5028-I,5028,0,I,1,1,1
Act-5028-28,0,3,Res-5028-28,28,0,,1,1,1
Act-5028-28,0,3,Res-28-O,28,0,O,1,1,1
Act-5028-28,0,0,Res-5028,5028,0,I,1,1,1
Act-5028-28,0,0,Res-5028-I,5028,0,I,1,1,1
Act-5028-28,0,0,Res-5028-28,28,0,,1,1,1
Act-5028-28,0,0,Res-28-O,28,0,O,1,1,1
Act-5029-29,0,1,Res-5029,5029,0,I,1,1,1
Act-5029-29,0,1,Res-5029-I,5029,0,I,1,1,1
Act-5029-29,0,1,Res-5029-29,29,0,,1,1,1
Act-5029-29,0,1,Res-29-O,29,0,O,1,1,1
Act-5029-29,0,2,Res-5029,5029,0,I,1,1,1
Act-5029-29,0,2,Res-5029-I,5029,0,I,1,1,1
Act-5029-29,0,2,Res-5029-29,29,0,,1,1,1
Act-5029-29,0,2,Res-29-O,29,0,O,1,1,1
Act-5029-29,0,3,Res-5029,5029,0,I,1,1,1
Act-5029-29,0,3,Res-5029-I,5029,0,I,1,1,1
Act-5029-29,0,3,Res-5029-29,29,0,,1,1,1
Act-5029-29,0,3,Res-29-O,29,0,O,1,1,1
Act-5029-29,0,0,Res-5029,5029,0,I,1,1,1
Act-5029-29,0,0,Res-5029-I,5029,0,I,1,1,1
Act-5029-29,0,0,Res-5029-29,29,0,,1,1,1
Act-5029-29,0,0,Res-29-O,29,0,O,1,1,1
Act-5030-30,0,1,Res-5030,5030,0,I,1,1,1
Act-5030-30,0,1,Res-5030-I,5030,0,I,1,1,1
Act-5030-30,0,1,Res-5030-30,30,0,,1,1,1
Act-5030-30,0,1,Res-30-O,30,0,O,1,1,1
Act-5030-30,0,2,Res-5030,5030,0,I,1,1,1
Act-5030-30,0,2,Res-5030-I,5030,0,I,1,1,1
Act-5030-30,0,2,Res-5030-30,30,0,,1,1,1
Act-5030-30,0,2,Res-30-O,30,0,O,1,1,1
Act-5030-30,0,3,Res-5030,5030,0,I,1,1,1
Act-5030-30,0,3,Res-5030-I,5030,0,I,1,1,1
Act-5030-30,0,3,Res-5030-30,30,0,,1,1,1
Act-5030-30,0,3,Res-30-O,30,0,O,1,1,1
Act-5030-30,0,0,Res-5030,5030,0,I,1,1,1
Act-5030-30,0,0,Res-5030-I,5030,0,I,1,1,1
Act-5030-30,0,0,Res-5030-30,30,0,,1,1,1
Act-5030-30,0,0,Res-30-O,30,0,O,1,1,1
Act-5031-31,0,1,Res-5031,5031,0,I,1,1,1
Act-5031-31,0,1,Res-5031-I,5031,0,I,1,1,1
Act-5031-31,0,1,Res-5031-31,31,0,,1,1,1
Act-5031-31,0,1,Res-31-O,31,0,O,1,1,1
Act-5031-31,0,2,Res-5031,5031,0,I,1,1,1
Act-5031-31,0,2,Res-5031-I,5031,0,I,1,1,1
Act-5031-31,0,2,Res-5031-31,31,0,,1,1,1
Act-5031-31,0,2,Res-31-O,31,0,O,1,1,1
Act-5031-31,0,3,Res-5031,5031,0,I,1,1,1
Act-5031-31,0,3,Res-5031-I,5031,0,I,1,1,1
Act-5031-31,0,3,Res-5031-31,31,0,,1,1,1
Act-5031-31,0,3,Res-31-O,31,0,O,1,1,1
Act-5031-31,0,0,Res-5031,5031,0,I,1,1,1
Act-5031-31,0,0,Res-5031-I,5031,0,I,1,1,1
Act-5031-31,0,0,Res-5031-31,31,0,,1,1,1
Act-5031-31,0,0,Res-31-O,31,0,O,1,1,1
Act-5032-32,0,1,Res-5032,5032,0,I,1,1,1
Act-5032-32,0,1,Res-5032-I,5032,0,I,1,1,1
Act-5032-32,0,1,Res-5032-32,32,0,,1,1,1
Act-5032-32,0,1,Res-32-O,32,0,O,1,1,1
Act-5032-32,0,2,Res-5032,5032,0,I,1,1,1
Act-5032-32,0,2,Res-5032-I,5032,0,I,1,1,1
Act-5032-32,0,2,Res-5032-32,32,0,,1,1,1
Act-5032-32,0,2,Res-32-O,32,0,O,1,1,1
Act-5032-32,0,3,Res-5032,5032,0,I,1,1,1
Act-5032-32,0,3,Res-5032-I,5032,0,I,1,1,1
Act-5032-32,0,3,Res-5032-32,32,0,,1,1,1
Act-5032-32,0,3,Res-32-O,32,0,O,1,1,1
Act-5032-32,0,0,Res-5032,5032,0,I,1,1,1
Act-5032-32,0,0,Res-5032-I,5032,0,I,1,1,1
Act-5032-32,0,0,Res-5032-32,32,0,,1,1,1
Act-5032-32,0,0,Res-32-O,32,0,O,1,1,1
Act-5033-33,0,1,Res-5033,5033,0,I,1,1,1
Act-5033-33,0,1,Res-5033-I,5033,0,I,1,1,1
Act-5033-33,0,1,Res-5033-33,33,0,,1,1,1
Act-5033-33,0,1,Res-33-O,33,0,O,1,1,1
Act-5033-33,0,2,Res-5033,5033,0,I,1,1,1
Act-5033-33,0,2,Res-5033-I,5033,0,I,1,1,1
Act-5033-33,0,2,Res-5033-33,33,0,,1,1,1
Act-5033-33,0,2,Res-33-O,33,0,O,1,1,1
Act-5033-33,0,3,Res-5033,5033,0,I,1,1,1
Act-5033-33,0,3,Res-5033-I,5033,0,I,1,1,1
Act-5033-33,0,3,Res-5033-33,33,0,,1,1,1
Act-5033-33,0,3,Res-33-O,33,0,O,1,1,1
Act-5033-33,0,0,Res-5033,5033,0,I,1,1,1
Act-5033-33,0,0,Res-5033-I,5033,0,I,1,1,1
Act-5033-33,0,0,Res-5033-33,33,0,,1,1,1
Act-5033-33,0,0,Res-33-O,33,0,O,1,1,1
Act-5034-34,0,1,Res-5034,5034,0,I,1,1,1
Act-5034-34,0,1,Res-5034-I,5034,0,I,1,1,1
Act-5034-34,0,1,Res-5034-34,34,0,,1,1,1
Act-5034-34,0,1,Res-34-O,34,0,O,1,1,1
Act-5034-34,0,2,Res-5034,5034,0,I,1,1,1
Act-5034-34,0,2,Res-5034-I,5034,0,I,1,1,1
Act-5034-34,0,2,Res-5034-34,34,0,,1,1,1
Act-5034-34,0,2,Res-34-O,34,0,O,1,1,1
Act-5034-34,0,3,Res-5034,5034,0,I,1,1,1
Act-5034-34,0,3,Res-5034-I,5034,0,I,1,1,1
Act-5034-34,0,3,Res-5034-34,34,0,,1,1,1
Act-5034-34,0,3,Res-34-O,34,0,O,1,1,1
Act-5034-34,0,0,Res-5034,5034,0,I,1,1,1
Act-5034-34,0,0,Res-5034-I,5034,0,I,1,1,1
Act-5034-34,0,0,Res-5034-34,34,0,,1,1,1
Act-5034-34,0,0,Res-34-O,34,0,O,1,1,1
Act-5035-35,0,1,Res-5035,5035,0,I,1,1,1
Act-5035-35,0,1,Res-5035-I,5035,0,I,1,1,1
Act-5035-35,0,1,Res-5035-35,35,0,,1,1,1
Act-5035-35,0,1,Res-35-O,35,0,O,1,1,1
Act-5035-35,0,2,Res-5035,5035,0,I,1,1,1
Act-5035-35,0,2,Res-5035-I,5035,0,I,1,1,1
Act-5035-35,0,2,Res-5035-35,35,0,,1,1,1
Act-5035-35,0,2,Res-35-O,35,0,O,1,1,1
Act-5035-35,0,3,Res-5035,5035,0,I,1,1,1
Act-5035-35,0,3,Res-5035-I,5035,0,I,1,1,1
Act-5035-35,0,3,Res-5035-35,35,0,,1,1,1
Act-5035-35,0,3,Res-35-O,35,0,O,1,1,1
Act-5035-35,0,0,Res-5035,5035,0,I,1,1,1
Act-5035-35,0,0,Res-5035-I,5035,0,I,1,1,1
Act-5035-35,0,0,Res-5035-35,35,0,,1,1,1
Act-5035-35,0,0,Res-35-O,35,0,O,1,1,1
Act-5036-36,0,1,Res-5036,5036,0,I,1,1,1
Act-5036-36,0,1,Res-5036-I,5036,0,I,1,1,1
Act-5036-36,0,1,Res-5036-36,36,0,,1,1,1
Act-5036-36,0,1,Res-36-O,36,0,O,1,1,1
Act-5036-36,0,2,Res-5036,5036,0,I,1,1,1
Act-5036-36,0,2,Res-5036-I,5036,0,I,1,1,1
Act-5036-36,0,2,Res-5036-36,36,0,,1,1,1
Act-5036-36,0,2,Res-36-O,36,0,O,1,1,1
Act-5036-36,0,3,Res-5036,5036,0,I,1,1,1
Act-5036-36,0,3,Res-5036-I,5036,0,I,1,1,1
Act-5036-36,0,3,Res-5036-36,36,0,,1,1,1
Act-5036-36,0,3,Res-36-O,36,0,O,1,1,1
Act-5036-36,0,0,Res-5036,5036,0,I,1,1,1
Act-5036-36,0,0,Res-5036-I,5036,0,I,1,1,1
Act-5036-36,0,0,Res-5036-36,36,0,,1,1,1
Act-5036-36,0,0,Res-36-O,36,0,O,1,1,1
Act-5037-37,0,1,Res-5037,5037,0,I,1,1,1
Act-5037-37,0,1,Res-5037-I,5037,0,I,1,1,1
Act-5037-37,0,1,Res-5037-37,37,0,,1,1,1
Act-5037-37,0,1,Res-37-O,37,0,O,1,1,1
Act-5037-37,0,2,Res-5037,5037,0,I,1,1,1
Act-5037-37,0,2,Res-5037-I,5037,0,I,1,1,1
Act-5037-37,0,2,Res-5037-37,37,0,,1,1,1
Act-5037-37,0,2,Res-37-O,37,0,O,1,1,1
Act-5037-37,0,3,Res-5037,5037,0,I,1,1,1
Act-5037-37,0,3,Res-5037-I,5037,0,I,1,1,1
Act-5037-37,0,3,Res-5037-37,37,0,,1,1,1
Act-5037-37,0,3,Res-37-O,37,0,O,1,1,1
Act-5037-37,0,0,Res-5037,5037,0,I,1,1,1
Act-5037-37,0,0,Res-5037-I,5037,0,I,1,1,1
Act-5037-37,0,0,Res-5037-37,37,0,,1,1,1
Act-5037-37,0,0,Res-37-O,37,0,O,1,1,1
Act-5038-38,0,1,Res-5038,5038,0,I,1,1,1
Act-5038-38,0,1,Res-5038-I,5038,0,I,1,1,1
Act-5038-38,0,1,Res-5038-38,38,0,,1,1,1
Act-5038-38,0,1,Res-38-O,38,0,O,1,1,1
Act-5038-38,0,2,Res-5038,5038,0,I,1,1,1
Act-5038-38,0,2,Res-5038-I,5038,0,I,1,1,1
Act-5038-38,0,2,Res-5038-38,38,0,,1,1,1
Act-5038-38,0,2,Res-38-O,38,0,O,1,1,1
Act-5038-38,0,3,Res-5038,5038,0,I,1,1,1
Act-5038-38,0,3,Res-5038-I,5038,0,I,1,1,1
Act-5038-38,0,3,Res-5038-38,38,0,,1,1,1
Act-5038-38,0,3,Res-38-O,38,0,O,1,1,1
Act-5038-38,0,0,Res-5038,5038,0,I,1,1,1
Act-5038-38,0,0,Res-5038-I,5038,0,I,1,1,1
Act-5038-38,0,0,Res-5038-38,38,0,,1,1,1
Act-5038-38,0,0,Res-38-O,38,0,O,1,1,1
Act-5039-39,0,1,Res-5039,5039,0,I,1,1,1
Act-5039-39,0,1,Res-5039-I,5039,0,I,1,1,1
Act-5039-39,0,1,Res-5039-39,39,0,,1,1,1
Act-5039-39,0,1,Res-39-O,39,0,O,1,1,1
Act-5039-39,0,2,Res-5039,5039,0,I,1,1,1
Act-5039-39,0,2,Res-5039-I,5039,0,I,1,1,1
Act-5039-39,0,2,Res-5039-39,39,0,,1,1,1
Act-5039-39,0,2,Res-39-O,39,0,O,1,1,1
Act-5039-39,0,3,Res-5039,5039,0,I,1,1,1
Act-5039-39,0,3,Res-5039-I,5039,0,I,1,1,1
Act-5039-39,0,3,Res-5039-39,39,0,,1,1,1
Act-5039-39,0,3,Res-39-O,39,0,O,1,1,1
Act-5039-39,0,0,Res-5039,5039,0,I,1,1,1
Act-5039-39,0,0,Res-5039-I,5039,0,I,1,1,1
Act-5039-39,0,0,Res-5039-39,39,0,,1,1,1
Act-5039-39,0,0,Res-39-O,39,0,O,1,1,1
Act-5040-40,0,1,Res-5040,5040,0,I,1,1,1
Act-5040-40,0,1,Res-5040-I,5040,0,I,1,1,1
Act-5040-40,0,1,Res-5040-40,40,0,,1,1,1
Act-5040-40,0,1,Res-40-O,40,0,O,1,1,1
Act-5040-40,0,2,Res-5040,5040,0,I,1,1,1
Act-5040-40,0,2,Res-5040-I,5040,0,I,1,1,1
Act-5040-40,0,2,Res-5040-40,40,0,,1,1,1
Act-5040-40,0,2,Res-40-O,40,0,O,1,1,1
Act-5040-40,0,3,Res-5040,5040,0,I,1,1,1
Act-5040-40,0,3,Res-5040-I,5040,0,I,1,1,1
Act-5040-40,0,3,Res-5040-40,40,0,,1,1,1
Act-5040-40,0,3,Res-40-O,40,0,O,1,1,1
Act-5040-40,0,0,Res-5040,5040,0,I,1,1,1
Act-5040-40,0,0,Res-5040-I,5040,0,I,1,1,1
Act-5040-40,0,0,Res-5040-40,40,0,,1,1,1
Act-5040-40,0,0,Res-40-O,40,0,O,1,1,1
Act-5041-41,0,1,Res-5041,5041,0,I,1,1,1
Act-5041-41,0,1,Res-5041-I,5041,0,I,1,1,1
Act-5041-41,0,1,Res-5041-41,41,0,,1,1,1
Act-5041-41,0,1,Res-41-O,41,0,O,1,1,1
Act-5041-41,0,2,Res-5041,5041,0,I,1,1,1
Act-5041-41,0,2,Res-5041-I,5041,0,I,1,1,1
Act-5041-41,0,2,Res-5041-41,41,0,,1,1,1
Act-5041-41,0,2,Res-41-O,41,0,O,1,1,1
Act-5041-41,0,3,Res-5041,5041,0,I,1,1,1
Act-5041-41,0,3,Res-5041-I,5041,0,I,1,1,1
Act-5041-41,0,3,Res-5041-41,41,0,,1,1,1
Act-5041-41,0,3,Res-41-O,41,0,O,1,1,1
Act-5041-41,0,0,Res-5041,5041,0,I,1,1,1
Act-5041-41,0,0,Res-5041-I,5041,0,I,1,1,1
Act-5041-41,0,0,Res-5041-41,41,0,,1,1,1
Act-5041-41,0,0,Res-41-O,41,0,O,1,1,1
Act-5042-42,0,1,Res-5042,5042,0,I,1,1,1
Act-5042-42,0,1,Res-5042-I,5042,0,I,1,1,1
Act-5042-42,0,1,Res-5042-42,42,0,,1,1,1
Act-5042-42,0,1,Res-42-O,42,0,O,1,1,1
Act-5042-42,0,2,Res-5042,5042,0,I,1,1,1
Act-5042-42,0,2,Res-5042-I,5042,0,I,1,1,1
Act-5042-42,0,2,Res-5042-42,42,0,,1,1,1
Act-5042-42,0,2,Res-42-O,42,0,O,1,1,1
Act-5042-42,0,3,Res-5042,5042,0,I,1,1,1
Act-5042-42,0,3,Res-5042-I,5042,0,I,1,1,1
Act-5042-42,0,3,Res-5042-42,42,0,,1,1,1
Act-5042-42,0,3,Res-42-O,42,0,O,1,1,1
Act-5042-42,0,0,Res-5042,5042,0,I,1,1,1
Act-5042-42,0,0,Res-5042-I,5042,0,I,1,1,1
Act-5042-42,0,0,Res-5042-42,42,0,,1,1,1
Act-5042-42,0,0,Res-42-O,42,0,O,1,1,1
Act-5043-43,0,1,Res-5043,5043,0,I,1,1,1
Act-5043-43,0,1,Res-5043-I,5043,0,I,1,1,1
Act-5043-43,0,1,Res-5043-43,43,0,,1,1,1
Act-5043-43,0,1,Res-43-O,43,0,O,1,1,1
Act-5043-43,0,2,Res-5043,5043,0,I,1,1,1
Act-5043-43,0,2,Res-5043-I,5043,0,I,1,1,1
Act-5043-43,0,2,Res-5043-43,43,0,,1,1,1
Act-5043-43,0,2,Res-43-O,43,0,O,1,1,1
Act-5043-43,0,3,Res-5043,5043,0,I,1,1,1
Act-5043-43,0,3,Res-5043-I,5043,0,I,1,1,1
Act-5043-43,0,3,Res-5043-43,43,0,,1,1,1
Act-5043-43,0,3,Res-43-O,43,0,O,1,1,1
Act-5043-43,0,0,Res-5043,5043,0,I,1,1,1
Act-5043-43,0,0,Res-5043-I,5043,0,I,1,1,1
Act-5043-43,0,0,Res-5043-43,43,0,,1,1,1
Act-5043-43,0,0,Res-43-O,43,0,O,1,1,1
Act-5044-44,0,1,Res-5044,5044,0,I,1,1,1
Act-5044-44,0,1,Res-5044-I,5044,0,I,1,1,1
Act-5044-44,0,1,Res-5044-44,44,0,,1,1,1
Act-5044-44,0,1,Res-44-O,44,0,O,1,1,1
Act-5044-44,0,2,Res-5044,5044,0,I,1,1,1
Act-5044-44,0,2,Res-5044-I,5044,0,I,1,1,1
Act-5044-44,0,2,Res-5044-44,44,0,,1,1,1
Act-5044-44,0,2,Res-44-O,44,0,O,1,1,1
Act-5044-44,0,3,Res-5044,5044,0,I,1,1,1
Act-5044-44,0,3,Res-5044-I,5044,0,I,1,1,1
Act-5044-44,0,3,Res-5044-44,44,0,,1,1,1
Act-5044-44,0,3,Res-44-O,44,0,O,1,1,1
Act-5044-44,0,0,Res-5044,5044,0,I,1,1,1
Act-5044-44,0,0,Res-5044-I,5044,0,I,1,1,1
Act-5044-44,0,0,Res-5044-44,44,0,,1,1,1
Act-5044-44,0,0,Res-44-O,44,0,O,1,1,1
Act-5045-45,0,1,Res-5045,5045,0,I,1,1,1
Act-5045-45,0,1,Res-5045-I,5045,0,I,1,1,1
Act-5045-45,0,1,Res-5045-45,45,0,,1,1,1
Act-5045-45,0,1,Res-45-O,45,0,O,1,1,1
Act-5045-45,0,2,Res-5045,5045,0,I,1,1,1
Act-5045-45,0,2,Res-5045-I,5045,0,I,1,1,1
Act-5045-45,0,2,Res-5045-45,45,0,,1,1,1
Act-5045-45,0,2,Res-45-O,45,0,O,1,1,1
Act-5045-45,0,3,Res-5045,5045,0,I,1,1,1
Act-5045-45,0,3,Res-5045-I,5045,0,I,1,1,1
Act-5045-45,0,3,Res-5045-45,45,0,,1,1,1
Act-5045-45,0,3,Res-45-O,45,0,O,1,1,1
Act-5045-45,0,0,Res-5045,5045,0,I,1,1,1
Act-5045-45,0,0,Res-5045-I,5045,0,I,1,1,1
Act-5045-45,0,0,Res-5045-45,45,0,,1,1,1
Act-5045-45,0,0,Res-45-O,45,0,O,1,1,1
Act-5046-46,0,1,Res-5046,5046,0,I,1,1,1
Act-5046-46,0,1,Res-5046-I,5046,0,I,1,1,1
Act-5046-46,0,1,Res-5046-46,46,0,,1,1,1
Act-5046-46,0,1,Res-46-O,46,0,O,1,1,1
Act-5046-46,0,2,Res-5046,5046,0,I,1,1,1
Act-5046-46,0,2,Res-5046-I,5046,0,I,1,1,1
Act-5046-46,0,2,Res-5046-46,46,0,,1,1,1
Act-5046-46,0,2,Res-46-O,46,0,O,1,1,1
Act-5046-46,0,3,Res-5046,5046,0,I,1,1,1
Act-5046-46,0,3,Res-5046-I,5046,0,I,1,1,1
Act-5046-46,0,3,Res-5046-46,46,0,,1,1,1
Act-5046-46,0,3,Res-46-O,46,0,O,1,1,1
Act-5046-46,0,0,Res-5046,5046,0,I,1,1,1
Act-5046-46,0,0,Res-5046-I,5046,0,I,1,1,1
Act-5046-46,0,0,Res-5046-46,46,0,,1,1,1
Act-5046-46,0,0,Res-46-O,46,0,O,1,1,1
Act-5047-47,0,1,Res-5047,5047,0,I,1,1,1
Act-5047-47,0,1,Res-5047-I,5047,0,I,1,1,1
Act-5047-47,0,1,Res-5047-47,47,0,,1,1,1
Act-5047-47,0,1,Res-47-O,47,0,O,1,1,1
Act-5047-47,0,2,Res-5047,5047,0,I,1,1,1
Act-5047-47,0,2,Res-5047-I,5047,0,I,1,1,1
Act-5047-47,0,2,Res-5047-47,47,0,,1,1,1
Act-5047-47,0,2,Res-47-O,47,0,O,1,1,1
Act-5047-47,0,3,Res-5047,5047,0,I,1,1,1
Act-5047-47,0,3,Res-5047-I,5047,0,I,1,1,1
Act-5047-47,0,3,Res-5047-47,47,0,,1,1,1
Act-5047-47,0,3,Res-47-O,47,0,O,1,1,1
Act-5047-47,0,0,Res-5047,5047,0,I,1,1,1
Act-5047-47,0,0,Res-5047-I,5047,0,I,1,1,1
Act-5047-47,0,0,Res-5047-47,47,0,,1,1,1
Act-5047-47,0,0,Res-47-O,47,0,O,1,1,1
Act-5048-48,0,1,Res-5048,5048,0,I,1,1,1
Act-5048-48,0,1,Res-5048-I,5048,0,I,1,1,1
Act-5048-48,0,1,Res-5048-48,48,0,,1,1,1
Act-5048-48,0,1,Res-48-O,48,0,O,1,1,1
Act-5048-48,0,2,Res-5048,5048,0,I,1,1,1
Act-5048-48,0,2,Res-5048-I,5048,0,I,1,1,1
Act-5048-48,0,2,Res-5048-48,48,0,,1,1,1
Act-5048-48,0,2,Res-48-O,48,0,O,1,1,1
Act-5048-48,0,3,Res-5048,5048,0,I,1,1,1
Act-5048-48,0,3,Res-5048-I,5048,0,I,1,1,1
Act-5048-48,0,3,Res-5048-48,48,0,,1,1,1
Act-5048-48,0,3,Res-48-O,48,0,O,1,1,1
Act-5048-48,0,0,Res-5048,5048,0,I,1,1,1
Act-5048-48,0,0,Res-5048-I,5048,0,I,1,1,1
Act-5048-48,0,0,Res-5048-48,48,0,,1,1,1
Act-5048-48,0,0,Res-48-O,48,0,O,1,1,1
Act-5049-49,0,1,Res-5049,5049,0,I,1,1,1
Act-5049-49,0,1,Res-5049-I,5049,0,I,1,1,1
Act-5049-49,0,1,Res-5049-49,49,0,,1,1,1
Act-5049-49,0,1,Res-49-O,49,0,O,1,1,1
Act-5049-49,0,2,Res-5049,5049,0,I,1,1,1
Act-5049-49,0,2,Res-5049-I,5049,0,I,1,1,1
Act-5049-49,0,2,Res-5049-49,49,0,,1,1,1
Act-5049-49,0,2,Res-49-O,49,0,O,1,1,1
Act-5049-49,0,3,Res-5049,5049,0,I,1,1,1
Act-5049-49,0,3,Res-5049-I,5049,0,I,1,1,1
Act-5049-49,0,3,Res-5049-49,49,0,,1,1,1
Act-5049-49,0,3,Res-49-O,49,0,O,1,1,1
Act-5049-49,0,0,Res-5049,5049,0,I,1,1,1
Act-5049-49,0,0,Res-5049-I,5049,0,I,1,1,1
Act-5049-49,0,0,Res-5049-49,49,0,,1,1,1
Act-5049-49,0,0,Res-49-O,49,0,O,1,1,1
Act-5050-50,0,1,Res-5050,5050,0,I,1,1,1
Act-5050-50,0,1,Res-5050-I,5050,0,I,1,1,1
Act-5050-50,0,1,Res-5050-50,50,0,,1,1,1
Act-5050-50,0,1,Res-50-O,50,0,O,1,1,1
Act-5050-50,0,2,Res-5050,5050,0,I,1,1,1
Act-5050-50,0,2,Res-5050-I,5050,0,I,1,1,1
Act-5050-50,0,2,Res-5050-50,50,0,,1,1,1
Act-5050-50,0,2,Res-50-O,50,0,O,1,1,1
Act-5050-50,0,3,Res-5050,5050,0,I,1,1,1
Act-5050-50,0,3,Res-5050-I,5050,0,I,1,1,1
Act-5050-50,0,3,Res-5050-50,50,0,,1,1,1
Act-5050-50,0,3,Res-50-O,50,0,O,1,1,1
Act-5050-50,0,0,Res-5050,5050,0,I,1,1,1
Act-5050-50,0,0,Res-5050-I,5050,0,I,1,1,1
Act-5050-50,0,0,Res-5050-50,50,0,,1,1,1
Act-5050-50,0,0,Res-50-O,50,0,O,1,1,1
Act-5051-51,0,1,Res-5051,5051,0,I,1,1,1
Act-5051-51,0,1,Res-5051-I,5051,0,I,1,1,1
Act-5051-51,0,1,Res-5051-51,51,0,,1,1,1
Act-5051-51,0,1,Res-51-O,51,0,O,1,1,1
Act-5051-51,0,2,Res-5051,5051,0,I,1,1,1
Act-5051-51,0,2,Res-5051-I,5051,0,I,1,1,1
Act-5051-51,0,2,Res-5051-51,51,0,,1,1,1
Act-5051-51,0,2,Res-51-O,51,0,O,1,1,1
Act-5051-51,0,3,Res-5051,5051,0,I,1,1,1
Act-5051-51,0,3,Res-5051-I,5051,0,I,1,1,1
Act-5051-51,0,3,Res-5051-51,51,0,,1,1,1
Act-5051-51,0,3,Res-51-O,51,0,O,1,1,1
Act-5051-51,0,0,Res-5051,5051,0,I,1,1,1
Act-5051-51,0,0,Res-5051-I,5051,0,I,1,1,1
Act-5051-51,0,0,Res-5051-51,51,0,,1,1,1
Act-5051-51,0,0,Res-51-O,51,0,O,1,1,1
Act-5052-52,0,1,Res-5052,5052,0,I,1,1,1
Act-5052-52,0,1,Res-5052-I,5052,0,I,1,1,1
Act-5052-52,0,1,Res-5052-52,52,0,,1,1,1
Act-5052-52,0,1,Res-52-O,52,0,O,1,1,1
Act-5052-52,0,2,Res-5052,5052,0,I,1,1,1
Act-5052-52,0,2,Res-5052-I,5052,0,I,1,1,1
Act-5052-52,0,2,Res-5052-52,52,0,,1,1,1
Act-5052-52,0,2,Res-52-O,52,0,O,1,1,1
Act-5052-52,0,3,Res-5052,5052,0,I,1,1,1
Act-5052-52,0,3,Res-5052-I,5052,0,I,1,1,1
Act-5052-52,0,3,Res-5052-52,52,0,,1,1,1
Act-5052-52,0,3,Res-52-O,52,0,O,1,1,1
Act-5052-52,0,0,Res-5052,5052,0,I,1,1,1
Act-5052-52,0,0,Res-5052-I,5052,0,I,1,1,1
Act-5052-52,0,0,Res-5052-52,52,0,,1,1,1
Act-5052-52,0,0,Res-52-O,52,0,O,1,1,1
Act-5053-53,0,1,Res-5053,5053,0,I,1,1,1
Act-5053-53,0,1,Res-5053-I,5053,0,I,1,1,1
Act-5053-53,0,1,Res-5053-53,53,0,,1,1,1
Act-5053-53,0,1,Res-53-O,53,0,O,1,1,1
Act-5053-53,0,2,Res-5053,5053,0,I,1,1,1
Act-5053-53,0,2,Res-5053-I,5053,0,I,1,1,1
Act-5053-53,0,2,Res-5053-53,53,0,,1,1,1
Act-5053-53,0,2,Res-53-O,53,0,O,1,1,1
Act-5053-53,0,3,Res-5053,5053,0,I,1,1,1
Act-5053-53,0,3,Res-5053-I,5053,0,I,1,1,1
Act-5053-53,0,3,Res-5053-53,53,0,,1,1,1
Act-5053-53,0,3,Res-53-O,53,0,O,1,1,1
Act-5053-53,0,0,Res-5053,5053,0,I,1,1,1
Act-5053-53,0,0,Res-5053-I,5053,0,I,1,1,1
Act-5053-53,0,0,Res-5053-53,53,0,,1,1,1
Act-5053-53,0,0,Res-53-O,53,0,O,1,1,1
Act-5054-54,0,1,Res-5054,5054,0,I,1,1,1
Act-5054-54,0,1,Res-5054-I,5054,0,I,1,1,1
Act-5054-54,0,1,Res-5054-54,54,0,,1,1,1
Act-5054-54,0,1,Res-54-O,54,0,O,1,1,1
Act-5054-54,0,2,Res-5054,5054,0,I,1,1,1
Act-5054-54,0,2,Res-5054-I,5054,0,I,1,1,1
Act-5054-54,0,2,Res-5054-54,54,0,,1,1,1
Act-5054-54,0,2,Res-54-O,54,0,O,1,1,1
Act-5054-54,0,3,Res-5054,5054,0,I,1,1,1
Act-5054-54,0,3,Res-5054-I,5054,0,I,1,1,1
Act-5054-54,0,3,Res-5054-54,54,0,,1,1,1
Act-5054-54,0,3,Res-54-O,54,0,O,1,1,1
Act-5054-54,0,0,Res-5054,5054,0,I,1,1,1
