Item.[ItemKey],Location.[LocationKey],Time.[FiscalWeekKey],Version.[VersionKey],BOH,Expected Receipts
1,77,W1-2017,0,,100
1,77,W2-2017,0,,100
2,77,W0-2017,0,250,
2,77,W1-2017,0,,100
2,77,W2-2017,0,,100
3,77,W0-2017,0,200,
3,77,W1-2017,0,,100
3,77,W2-2017,0,,100
0,77,W0-2017,0,150,
0,77,W1-2017,0,,100
0,77,W2-2017,0,,100
1,78,W0-2017,0,200,
1,78,W1-2017,0,,100
1,78,W2-2017,0,,100
2,78,W0-2017,0,200,
2,78,W1-2017,0,,100
2,78,W2-2017,0,,100
3,78,W0-2017,0,250,
3,78,W1-2017,0,,100
3,78,W2-2017,0,,100
0,78,W0-2017,0,150,
0,78,W1-2017,0,,100
0,78,W2-2017,0,,100
1,79,W0-2017,0,150,
1,79,W1-2017,0,,100
1,79,W2-2017,0,,100
2,79,W0-2017,0,150,
2,79,W1-2017,0,,100
2,79,W2-2017,0,,100
3,79,W0-2017,0,200,
3,79,W1-2017,0,,100
3,79,W2-2017,0,,100
0,79,W0-2017,0,250,
0,79,W1-2017,0,,100
0,79,W2-2017,0,,100
1,80,W0-2017,0,150,
1,80,W1-2017,0,,100
1,80,W2-2017,0,,100
2,80,W0-2017,0,150,
2,80,W1-2017,0,,100
2,80,W2-2017,0,,100
3,80,W0-2017,0,150,
3,80,W1-2017,0,,100
3,80,W2-2017,0,,100
0,80,W0-2017,0,200,
0,80,W1-2017,0,,100
0,80,W2-2017,0,,100
1,81,W0-2017,0,150,
1,81,W1-2017,0,,100
1,81,W2-2017,0,,100
2,81,W0-2017,0,250,
2,81,W1-2017,0,,100
2,81,W2-2017,0,,100
3,81,W0-2017,0,250,
3,81,W1-2017,0,,100
3,81,W2-2017,0,,100
0,81,W0-2017,0,200,
0,81,W1-2017,0,,100
0,81,W2-2017,0,,100
1,82,W0-2017,0,250,
1,82,W1-2017,0,,100
1,82,W2-2017,0,,100
2,82,W0-2017,0,150,
2,82,W1-2017,0,,100
2,82,W2-2017,0,,100
3,82,W0-2017,0,250,
3,82,W1-2017,0,,100
3,82,W2-2017,0,,100
0,82,W0-2017,0,250,
0,82,W1-2017,0,,100
0,82,W2-2017,0,,100
1,83,W0-2017,0,250,
1,83,W1-2017,0,,100
1,83,W2-2017,0,,100
2,83,W0-2017,0,200,
2,83,W1-2017,0,,100
2,83,W2-2017,0,,100
3,83,W0-2017,0,250,
3,83,W1-2017,0,,100
3,83,W2-2017,0,,100
0,83,W0-2017,0,200,
0,83,W1-2017,0,,100
0,83,W2-2017,0,,100
1,84,W0-2017,0,200,
1,84,W1-2017,0,,100
1,84,W2-2017,0,,100
2,84,W0-2017,0,150,
2,84,W1-2017,0,,100
2,84,W2-2017,0,,100
3,84,W0-2017,0,200,
3,84,W1-2017,0,,100
3,84,W2-2017,0,,100
0,84,W0-2017,0,200,
0,84,W1-2017,0,,100
0,84,W2-2017,0,,100
1,85,W0-2017,0,200,
1,85,W1-2017,0,,100
1,85,W2-2017,0,,100
2,85,W0-2017,0,200,
2,85,W1-2017,0,,100
2,85,W2-2017,0,,100
3,85,W0-2017,0,200,
3,85,W1-2017,0,,100
3,85,W2-2017,0,,100
0,85,W0-2017,0,250,
0,85,W1-2017,0,,100
0,85,W2-2017,0,,100
1,86,W0-2017,0,250,
1,86,W1-2017,0,,100
1,86,W2-2017,0,,100
2,86,W0-2017,0,150,
2,86,W1-2017,0,,100
2,86,W2-2017,0,,100
3,86,W0-2017,0,250,
3,86,W1-2017,0,,100
3,86,W2-2017,0,,100
0,86,W0-2017,0,200,
0,86,W1-2017,0,,100
0,86,W2-2017,0,,100
1,87,W0-2017,0,200,
1,87,W1-2017,0,,100
1,87,W2-2017,0,,100
2,87,W0-2017,0,250,
2,87,W1-2017,0,,100
2,87,W2-2017,0,,100
3,87,W0-2017,0,150,
3,87,W1-2017,0,,100
3,87,W2-2017,0,,100
0,87,W0-2017,0,250,
0,87,W1-2017,0,,100
0,87,W2-2017,0,,100
1,88,W0-2017,0,200,
1,88,W1-2017,0,,100
1,88,W2-2017,0,,100
2,88,W0-2017,0,250,
2,88,W1-2017,0,,100
2,88,W2-2017,0,,100
3,88,W0-2017,0,250,
3,88,W1-2017,0,,100
3,88,W2-2017,0,,100
0,88,W0-2017,0,150,
0,88,W1-2017,0,,100
0,88,W2-2017,0,,100
1,89,W0-2017,0,200,
1,89,W1-2017,0,,100
1,89,W2-2017,0,,100
2,89,W0-2017,0,150,
2,89,W1-2017,0,,100
2,89,W2-2017,0,,100
3,89,W0-2017,0,150,
3,89,W1-2017,0,,100
3,89,W2-2017,0,,100
0,89,W0-2017,0,150,
0,89,W1-2017,0,,100
0,89,W2-2017,0,,100
1,90,W0-2017,0,200,
1,90,W1-2017,0,,100
1,90,W2-2017,0,,100
2,90,W0-2017,0,200,
2,90,W1-2017,0,,100
2,90,W2-2017,0,,100
3,90,W0-2017,0,250,
3,90,W1-2017,0,,100
3,90,W2-2017,0,,100
0,90,W0-2017,0,200,
0,90,W1-2017,0,,100
0,90,W2-2017,0,,100
1,91,W0-2017,0,250,
1,91,W1-2017,0,,100
1,91,W2-2017,0,,100
2,91,W0-2017,0,250,
2,91,W1-2017,0,,100
2,91,W2-2017,0,,100
3,91,W0-2017,0,150,
3,91,W1-2017,0,,100
3,91,W2-2017,0,,100
0,91,W0-2017,0,150,
0,91,W1-2017,0,,100
0,91,W2-2017,0,,100
1,92,W0-2017,0,200,
1,92,W1-2017,0,,100
1,92,W2-2017,0,,100
2,92,W0-2017,0,200,
2,92,W1-2017,0,,100
2,92,W2-2017,0,,100
3,92,W0-2017,0,200,
3,92,W1-2017,0,,100
3,92,W2-2017,0,,100
0,92,W0-2017,0,250,
0,92,W1-2017,0,,100
0,92,W2-2017,0,,100
1,93,W0-2017,0,250,
1,93,W1-2017,0,,100
1,93,W2-2017,0,,100
2,93,W0-2017,0,150,
2,93,W1-2017,0,,100
2,93,W2-2017,0,,100
3,93,W0-2017,0,200,
3,93,W1-2017,0,,100
3,93,W2-2017,0,,100
0,93,W0-2017,0,200,
0,93,W1-2017,0,,100
0,93,W2-2017,0,,100
1,94,W0-2017,0,200,
1,94,W1-2017,0,,100
1,94,W2-2017,0,,100
2,94,W0-2017,0,150,
2,94,W1-2017,0,,100
2,94,W2-2017,0,,100
3,94,W0-2017,0,200,
3,94,W1-2017,0,,100
3,94,W2-2017,0,,100
0,94,W0-2017,0,250,
0,94,W1-2017,0,,100
0,94,W2-2017,0,,100
1,95,W0-2017,0,150,
1,95,W1-2017,0,,100
1,95,W2-2017,0,,100
2,95,W0-2017,0,200,
2,95,W1-2017,0,,100
2,95,W2-2017,0,,100
3,95,W0-2017,0,150,
3,95,W1-2017,0,,100
3,95,W2-2017,0,,100
0,95,W0-2017,0,150,
0,95,W1-2017,0,,100
0,95,W2-2017,0,,100
1,96,W0-2017,0,250,
1,96,W1-2017,0,,100
1,96,W2-2017,0,,100
2,96,W0-2017,0,150,
2,96,W1-2017,0,,100
2,96,W2-2017,0,,100
3,96,W0-2017,0,150,
3,96,W1-2017,0,,100
3,96,W2-2017,0,,100
0,96,W0-2017,0,150,
0,96,W1-2017,0,,100
0,96,W2-2017,0,,100
1,97,W0-2017,0,200,
1,97,W1-2017,0,,100
1,97,W2-2017,0,,100
2,97,W0-2017,0,200,
2,97,W1-2017,0,,100
2,97,W2-2017,0,,100
3,97,W0-2017,0,250,
3,97,W1-2017,0,,100
3,97,W2-2017,0,,100
0,97,W0-2017,0,150,
0,97,W1-2017,0,,100
0,97,W2-2017,0,,100
1,98,W0-2017,0,150,
1,98,W1-2017,0,,100
1,98,W2-2017,0,,100
2,98,W0-2017,0,150,
2,98,W1-2017,0,,100
2,98,W2-2017,0,,100
3,98,W0-2017,0,250,
3,98,W1-2017,0,,100
3,98,W2-2017,0,,100
0,98,W0-2017,0,250,
0,98,W1-2017,0,,100
0,98,W2-2017,0,,100
1,99,W0-2017,0,250,
1,99,W1-2017,0,,100
1,99,W2-2017,0,,100
2,99,W0-2017,0,150,
2,99,W1-2017,0,,100
2,99,W2-2017,0,,100
3,99,W0-2017,0,150,
3,99,W1-2017,0,,100
3,99,W2-2017,0,,100
0,99,W0-2017,0,150,
0,99,W1-2017,0,,100
0,99,W2-2017,0,,100
1,100,W0-2017,0,150,
1,100,W1-2017,0,,100
1,100,W2-2017,0,,100
2,100,W0-2017,0,200,
2,100,W1-2017,0,,100
2,100,W2-2017,0,,100
3,100,W0-2017,0,250,
3,100,W1-2017,0,,100
3,100,W2-2017,0,,100
0,100,W0-2017,0,250,
0,100,W1-2017,0,,100
0,100,W2-2017,0,,100
1,101,W0-2017,0,150,
1,101,W1-2017,0,,100
1,101,W2-2017,0,,100
2,101,W0-2017,0,200,
2,101,W1-2017,0,,100
2,101,W2-2017,0,,100
3,101,W0-2017,0,150,
3,101,W1-2017,0,,100
3,101,W2-2017,0,,100
0,101,W0-2017,0,150,
0,101,W1-2017,0,,100
0,101,W2-2017,0,,100
1,102,W0-2017,0,200,
1,102,W1-2017,0,,100
1,102,W2-2017,0,,100
2,102,W0-2017,0,200,
2,102,W1-2017,0,,100
2,102,W2-2017,0,,100
3,102,W0-2017,0,200,
3,102,W1-2017,0,,100
3,102,W2-2017,0,,100
0,102,W0-2017,0,200,
0,102,W1-2017,0,,100
0,102,W2-2017,0,,100
1,103,W0-2017,0,250,
1,103,W1-2017,0,,100
1,103,W2-2017,0,,100
2,103,W0-2017,0,150,
2,103,W1-2017,0,,100
2,103,W2-2017,0,,100
3,103,W0-2017,0,150,
3,103,W1-2017,0,,100
3,103,W2-2017,0,,100
0,103,W0-2017,0,150,
0,103,W1-2017,0,,100
0,103,W2-2017,0,,100
1,104,W0-2017,0,200,
1,104,W1-2017,0,,100
1,104,W2-2017,0,,100
2,104,W0-2017,0,250,
2,104,W1-2017,0,,100
2,104,W2-2017,0,,100
3,104,W0-2017,0,200,
3,104,W1-2017,0,,100
3,104,W2-2017,0,,100
0,104,W0-2017,0,250,
0,104,W1-2017,0,,100
0,104,W2-2017,0,,100
1,105,W0-2017,0,200,
1,105,W1-2017,0,,100
1,105,W2-2017,0,,100
2,105,W0-2017,0,150,
2,105,W1-2017,0,,100
2,105,W2-2017,0,,100
3,105,W0-2017,0,200,
3,105,W1-2017,0,,100
3,105,W2-2017,0,,100
0,105,W0-2017,0,150,
0,105,W1-2017,0,,100
0,105,W2-2017,0,,100
1,106,W0-2017,0,250,
1,106,W1-2017,0,,100
1,106,W2-2017,0,,100
2,106,W0-2017,0,200,
2,106,W1-2017,0,,100
2,106,W2-2017,0,,100
3,106,W0-2017,0,250,
3,106,W1-2017,0,,100
3,106,W2-2017,0,,100
0,106,W0-2017,0,250,
0,106,W1-2017,0,,100
0,106,W2-2017,0,,100
1,107,W0-2017,0,200,
1,107,W1-2017,0,,100
1,107,W2-2017,0,,100
2,107,W0-2017,0,200,
2,107,W1-2017,0,,100
2,107,W2-2017,0,,100
3,107,W0-2017,0,250,
3,107,W1-2017,0,,100
3,107,W2-2017,0,,100
0,107,W0-2017,0,200,
0,107,W1-2017,0,,100
0,107,W2-2017,0,,100
1,108,W0-2017,0,250,
1,108,W1-2017,0,,100
1,108,W2-2017,0,,100
2,108,W0-2017,0,200,
2,108,W1-2017,0,,100
2,108,W2-2017,0,,100
3,108,W0-2017,0,250,
3,108,W1-2017,0,,100
3,108,W2-2017,0,,100
0,108,W0-2017,0,200,
0,108,W1-2017,0,,100
0,108,W2-2017,0,,100
1,109,W0-2017,0,250,
1,109,W1-2017,0,,100
1,109,W2-2017,0,,100
2,109,W0-2017,0,150,
2,109,W1-2017,0,,100
2,109,W2-2017,0,,100
3,109,W0-2017,0,250,
3,109,W1-2017,0,,100
3,109,W2-2017,0,,100
0,109,W0-2017,0,200,
0,109,W1-2017,0,,100
0,109,W2-2017,0,,100
1,110,W0-2017,0,250,
1,110,W1-2017,0,,100
1,110,W2-2017,0,,100
2,110,W0-2017,0,150,
2,110,W1-2017,0,,100
2,110,W2-2017,0,,100
3,110,W0-2017,0,200,
3,110,W1-2017,0,,100
3,110,W2-2017,0,,100
0,110,W0-2017,0,150,
0,110,W1-2017,0,,100
0,110,W2-2017,0,,100
1,111,W0-2017,0,250,
1,111,W1-2017,0,,100
1,111,W2-2017,0,,100
2,111,W0-2017,0,200,
2,111,W1-2017,0,,100
2,111,W2-2017,0,,100
3,111,W0-2017,0,200,
3,111,W1-2017,0,,100
3,111,W2-2017,0,,100
0,111,W0-2017,0,250,
0,111,W1-2017,0,,100
0,111,W2-2017,0,,100
1,112,W0-2017,0,150,
1,112,W1-2017,0,,100
1,112,W2-2017,0,,100
2,112,W0-2017,0,200,
2,112,W1-2017,0,,100
2,112,W2-2017,0,,100
3,112,W0-2017,0,150,
3,112,W1-2017,0,,100
3,112,W2-2017,0,,100
0,112,W0-2017,0,250,
0,112,W1-2017,0,,100
0,112,W2-2017,0,,100
1,113,W0-2017,0,250,
1,113,W1-2017,0,,100
1,113,W2-2017,0,,100
2,113,W0-2017,0,200,
2,113,W1-2017,0,,100
2,113,W2-2017,0,,100
3,113,W0-2017,0,250,
3,113,W1-2017,0,,100
3,113,W2-2017,0,,100
0,113,W0-2017,0,150,
0,113,W1-2017,0,,100
0,113,W2-2017,0,,100
1,114,W0-2017,0,250,
1,114,W1-2017,0,,100
1,114,W2-2017,0,,100
2,114,W0-2017,0,250,
2,114,W1-2017,0,,100
2,114,W2-2017,0,,100
3,114,W0-2017,0,150,
3,114,W1-2017,0,,100
3,114,W2-2017,0,,100
0,114,W0-2017,0,250,
0,114,W1-2017,0,,100
0,114,W2-2017,0,,100
1,115,W0-2017,0,250,
1,115,W1-2017,0,,100
1,115,W2-2017,0,,100
2,115,W0-2017,0,200,
2,115,W1-2017,0,,100
2,115,W2-2017,0,,100
3,115,W0-2017,0,250,
3,115,W1-2017,0,,100
3,115,W2-2017,0,,100
0,115,W0-2017,0,250,
0,115,W1-2017,0,,100
0,115,W2-2017,0,,100
1,116,W0-2017,0,200,
1,116,W1-2017,0,,100
1,116,W2-2017,0,,100
2,116,W0-2017,0,150,
2,116,W1-2017,0,,100
2,116,W2-2017,0,,100
3,116,W0-2017,0,200,
3,116,W1-2017,0,,100
3,116,W2-2017,0,,100
0,116,W0-2017,0,200,
0,116,W1-2017,0,,100
0,116,W2-2017,0,,100
1,117,W0-2017,0,200,
1,117,W1-2017,0,,100
1,117,W2-2017,0,,100
2,117,W0-2017,0,200,
2,117,W1-2017,0,,100
2,117,W2-2017,0,,100
3,117,W0-2017,0,200,
3,117,W1-2017,0,,100
3,117,W2-2017,0,,100
0,117,W0-2017,0,150,
0,117,W1-2017,0,,100
0,117,W2-2017,0,,100
1,118,W0-2017,0,250,
1,118,W1-2017,0,,100
1,118,W2-2017,0,,100
2,118,W0-2017,0,250,
2,118,W1-2017,0,,100
2,118,W2-2017,0,,100
3,118,W0-2017,0,250,
3,118,W1-2017,0,,100
3,118,W2-2017,0,,100
0,118,W0-2017,0,200,
0,118,W1-2017,0,,100
0,118,W2-2017,0,,100
1,119,W0-2017,0,200,
1,119,W1-2017,0,,100
1,119,W2-2017,0,,100
2,119,W0-2017,0,200,
2,119,W1-2017,0,,100
2,119,W2-2017,0,,100
3,119,W0-2017,0,150,
3,119,W1-2017,0,,100
3,119,W2-2017,0,,100
0,119,W0-2017,0,200,
0,119,W1-2017,0,,100
0,119,W2-2017,0,,100
1,120,W0-2017,0,250,
1,120,W1-2017,0,,100
1,120,W2-2017,0,,100
2,120,W0-2017,0,250,
2,120,W1-2017,0,,100
2,120,W2-2017,0,,100
3,120,W0-2017,0,200,
3,120,W1-2017,0,,100
3,120,W2-2017,0,,100
0,120,W0-2017,0,250,
0,120,W1-2017,0,,100
0,120,W2-2017,0,,100
1,121,W0-2017,0,150,
1,121,W1-2017,0,,100
1,121,W2-2017,0,,100
2,121,W0-2017,0,250,
2,121,W1-2017,0,,100
2,121,W2-2017,0,,100
3,121,W0-2017,0,200,
3,121,W1-2017,0,,100
3,121,W2-2017,0,,100
0,121,W0-2017,0,200,
0,121,W1-2017,0,,100
0,121,W2-2017,0,,100
1,122,W0-2017,0,250,
1,122,W1-2017,0,,100
1,122,W2-2017,0,,100
2,122,W0-2017,0,250,
2,122,W1-2017,0,,100
2,122,W2-2017,0,,100
3,122,W0-2017,0,200,
3,122,W1-2017,0,,100
3,122,W2-2017,0,,100
0,122,W0-2017,0,150,
0,122,W1-2017,0,,100
0,122,W2-2017,0,,100
1,123,W0-2017,0,150,
1,123,W1-2017,0,,100
1,123,W2-2017,0,,100
2,123,W0-2017,0,150,
2,123,W1-2017,0,,100
2,123,W2-2017,0,,100
3,123,W0-2017,0,250,
3,123,W1-2017,0,,100
3,123,W2-2017,0,,100
0,123,W0-2017,0,200,
0,123,W1-2017,0,,100
0,123,W2-2017,0,,100
1,124,W0-2017,0,150,
1,124,W1-2017,0,,100
1,124,W2-2017,0,,100
2,124,W0-2017,0,200,
2,124,W1-2017,0,,100
2,124,W2-2017,0,,100
3,124,W0-2017,0,200,
3,124,W1-2017,0,,100
3,124,W2-2017,0,,100
0,124,W0-2017,0,250,
0,124,W1-2017,0,,100
0,124,W2-2017,0,,100
1,125,W0-2017,0,250,
1,125,W1-2017,0,,100
1,125,W2-2017,0,,100
2,125,W0-2017,0,150,
2,125,W1-2017,0,,100
2,125,W2-2017,0,,100
3,125,W0-2017,0,200,
3,125,W1-2017,0,,100
3,125,W2-2017,0,,100
0,125,W0-2017,0,200,
0,125,W1-2017,0,,100
0,125,W2-2017,0,,100
1,126,W0-2017,0,150,
1,126,W1-2017,0,,100
1,126,W2-2017,0,,100
2,126,W0-2017,0,150,
2,126,W1-2017,0,,100
2,126,W2-2017,0,,100
3,126,W0-2017,0,150,
3,126,W1-2017,0,,100
3,126,W2-2017,0,,100
0,126,W0-2017,0,150,
0,126,W1-2017,0,,100
0,126,W2-2017,0,,100
1,127,W0-2017,0,250,
1,127,W1-2017,0,,100
1,127,W2-2017,0,,100
2,127,W0-2017,0,150,
2,127,W1-2017,0,,100
2,127,W2-2017,0,,100
3,127,W0-2017,0,200,
3,127,W1-2017,0,,100
3,127,W2-2017,0,,100
0,127,W0-2017,0,200,
0,127,W1-2017,0,,100
0,127,W2-2017,0,,100
1,128,W0-2017,0,200,
1,128,W1-2017,0,,100
1,128,W2-2017,0,,100
2,128,W0-2017,0,250,
2,128,W1-2017,0,,100
2,128,W2-2017,0,,100
3,128,W0-2017,0,250,
3,128,W1-2017,0,,100
3,128,W2-2017,0,,100
0,128,W0-2017,0,250,
0,128,W1-2017,0,,100
0,128,W2-2017,0,,100
1,129,W0-2017,0,250,
1,129,W1-2017,0,,100
1,129,W2-2017,0,,100
2,129,W0-2017,0,250,
2,129,W1-2017,0,,100
2,129,W2-2017,0,,100
3,129,W0-2017,0,250,
3,129,W1-2017,0,,100
3,129,W2-2017,0,,100
0,129,W0-2017,0,250,
0,129,W1-2017,0,,100
0,129,W2-2017,0,,100
1,130,W0-2017,0,200,
1,130,W1-2017,0,,100
1,130,W2-2017,0,,100
2,130,W0-2017,0,150,
2,130,W1-2017,0,,100
2,130,W2-2017,0,,100
3,130,W0-2017,0,200,
3,130,W1-2017,0,,100
3,130,W2-2017,0,,100
0,130,W0-2017,0,200,
0,130,W1-2017,0,,100
0,130,W2-2017,0,,100
1,131,W0-2017,0,250,
1,131,W1-2017,0,,100
1,131,W2-2017,0,,100
2,131,W0-2017,0,150,
2,131,W1-2017,0,,100
2,131,W2-2017,0,,100
3,131,W0-2017,0,150,
3,131,W1-2017,0,,100
3,131,W2-2017,0,,100
0,131,W0-2017,0,250,
0,131,W1-2017,0,,100
0,131,W2-2017,0,,100
1,132,W0-2017,0,250,
1,132,W1-2017,0,,100
1,132,W2-2017,0,,100
2,132,W0-2017,0,150,
2,132,W1-2017,0,,100
2,132,W2-2017,0,,100
3,132,W0-2017,0,150,
3,132,W1-2017,0,,100
3,132,W2-2017,0,,100
0,132,W0-2017,0,250,
0,132,W1-2017,0,,100
0,132,W2-2017,0,,100
1,133,W0-2017,0,250,
1,133,W1-2017,0,,100
1,133,W2-2017,0,,100
2,133,W0-2017,0,150,
2,133,W1-2017,0,,100
2,133,W2-2017,0,,100
3,133,W0-2017,0,200,
3,133,W1-2017,0,,100
3,133,W2-2017,0,,100
0,133,W0-2017,0,250,
0,133,W1-2017,0,,100
0,133,W2-2017,0,,100
1,134,W0-2017,0,150,
1,134,W1-2017,0,,100
1,134,W2-2017,0,,100
2,134,W0-2017,0,150,
2,134,W1-2017,0,,100
2,134,W2-2017,0,,100
3,134,W0-2017,0,200,
3,134,W1-2017,0,,100
3,134,W2-2017,0,,100
0,134,W0-2017,0,150,
0,134,W1-2017,0,,100
0,134,W2-2017,0,,100
1,135,W0-2017,0,250,
1,135,W1-2017,0,,100
1,135,W2-2017,0,,100
2,135,W0-2017,0,200,
2,135,W1-2017,0,,100
2,135,W2-2017,0,,100
3,135,W0-2017,0,250,
3,135,W1-2017,0,,100
3,135,W2-2017,0,,100
0,135,W0-2017,0,200,
0,135,W1-2017,0,,100
0,135,W2-2017,0,,100
1,136,W0-2017,0,150,
1,136,W1-2017,0,,100
1,136,W2-2017,0,,100
2,136,W0-2017,0,150,
2,136,W1-2017,0,,100
2,136,W2-2017,0,,100
3,136,W0-2017,0,200,
3,136,W1-2017,0,,100
3,136,W2-2017,0,,100
0,136,W0-2017,0,200,
0,136,W1-2017,0,,100
0,136,W2-2017,0,,100
1,137,W0-2017,0,150,
1,137,W1-2017,0,,100
1,137,W2-2017,0,,100
2,137,W0-2017,0,250,
2,137,W1-2017,0,,100
2,137,W2-2017,0,,100
3,137,W0-2017,0,250,
3,137,W1-2017,0,,100
3,137,W2-2017,0,,100
0,137,W0-2017,0,150,
0,137,W1-2017,0,,100
0,137,W2-2017,0,,100
1,138,W0-2017,0,250,
1,138,W1-2017,0,,100
1,138,W2-2017,0,,100
2,138,W0-2017,0,250,
2,138,W1-2017,0,,100
2,138,W2-2017,0,,100
3,138,W0-2017,0,150,
3,138,W1-2017,0,,100
3,138,W2-2017,0,,100
0,138,W0-2017,0,250,
0,138,W1-2017,0,,100
0,138,W2-2017,0,,100
1,139,W0-2017,0,200,
1,139,W1-2017,0,,100
1,139,W2-2017,0,,100
2,139,W0-2017,0,250,
2,139,W1-2017,0,,100
2,139,W2-2017,0,,100
3,139,W0-2017,0,200,
3,139,W1-2017,0,,100
3,139,W2-2017,0,,100
0,139,W0-2017,0,250,
0,139,W1-2017,0,,100
0,139,W2-2017,0,,100
1,140,W0-2017,0,250,
1,140,W1-2017,0,,100
1,140,W2-2017,0,,100
2,140,W0-2017,0,200,
2,140,W1-2017,0,,100
2,140,W2-2017,0,,100
3,140,W0-2017,0,150,
3,140,W1-2017,0,,100
3,140,W2-2017,0,,100
0,140,W0-2017,0,200,
0,140,W1-2017,0,,100
0,140,W2-2017,0,,100
1,141,W0-2017,0,150,
1,141,W1-2017,0,,100
1,141,W2-2017,0,,100
2,141,W0-2017,0,200,
2,141,W1-2017,0,,100
2,141,W2-2017,0,,100
3,141,W0-2017,0,250,
3,141,W1-2017,0,,100
3,141,W2-2017,0,,100
0,141,W0-2017,0,150,
0,141,W1-2017,0,,100
0,141,W2-2017,0,,100
1,142,W0-2017,0,150,
1,142,W1-2017,0,,100
1,142,W2-2017,0,,100
2,142,W0-2017,0,150,
2,142,W1-2017,0,,100
2,142,W2-2017,0,,100
3,142,W0-2017,0,250,
3,142,W1-2017,0,,100
3,142,W2-2017,0,,100
0,142,W0-2017,0,200,
0,142,W1-2017,0,,100
0,142,W2-2017,0,,100
1,143,W0-2017,0,200,
1,143,W1-2017,0,,100
1,143,W2-2017,0,,100
2,143,W0-2017,0,200,
2,143,W1-2017,0,,100
2,143,W2-2017,0,,100
3,143,W0-2017,0,150,
3,143,W1-2017,0,,100
3,143,W2-2017,0,,100
0,143,W0-2017,0,150,
0,143,W1-2017,0,,100
0,143,W2-2017,0,,100
1,144,W0-2017,0,200,
1,144,W1-2017,0,,100
1,144,W2-2017,0,,100
2,144,W0-2017,0,150,
2,144,W1-2017,0,,100
2,144,W2-2017,0,,100
3,144,W0-2017,0,200,
3,144,W1-2017,0,,100
3,144,W2-2017,0,,100
0,144,W0-2017,0,250,
0,144,W1-2017,0,,100
0,144,W2-2017,0,,100
1,145,W0-2017,0,250,
1,145,W1-2017,0,,100
1,145,W2-2017,0,,100
2,145,W0-2017,0,200,
2,145,W1-2017,0,,100
2,145,W2-2017,0,,100
3,145,W0-2017,0,250,
3,145,W1-2017,0,,100
3,145,W2-2017,0,,100
0,145,W0-2017,0,250,
0,145,W1-2017,0,,100
0,145,W2-2017,0,,100
1,146,W0-2017,0,150,
1,146,W1-2017,0,,100
1,146,W2-2017,0,,100
2,146,W0-2017,0,250,
2,146,W1-2017,0,,100
2,146,W2-2017,0,,100
3,146,W0-2017,0,150,
3,146,W1-2017,0,,100
3,146,W2-2017,0,,100
0,146,W0-2017,0,250,
0,146,W1-2017,0,,100
0,146,W2-2017,0,,100
1,147,W0-2017,0,150,
1,147,W1-2017,0,,100
1,147,W2-2017,0,,100
2,147,W0-2017,0,200,
2,147,W1-2017,0,,100
2,147,W2-2017,0,,100
3,147,W0-2017,0,200,
3,147,W1-2017,0,,100
3,147,W2-2017,0,,100
0,147,W0-2017,0,200,
0,147,W1-2017,0,,100
0,147,W2-2017,0,,100
1,148,W0-2017,0,200,
1,148,W1-2017,0,,100
1,148,W2-2017,0,,100
2,148,W0-2017,0,200,
2,148,W1-2017,0,,100
2,148,W2-2017,0,,100
3,148,W0-2017,0,150,
3,148,W1-2017,0,,100
3,148,W2-2017,0,,100
0,148,W0-2017,0,150,
0,148,W1-2017,0,,100
0,148,W2-2017,0,,100
1,149,W0-2017,0,150,
1,149,W1-2017,0,,100
1,149,W2-2017,0,,100
2,149,W0-2017,0,150,
2,149,W1-2017,0,,100
2,149,W2-2017,0,,100
3,149,W0-2017,0,200,
3,149,W1-2017,0,,100
3,149,W2-2017,0,,100
0,149,W0-2017,0,200,
0,149,W1-2017,0,,100
0,149,W2-2017,0,,100
1,150,W0-2017,0,150,
1,150,W1-2017,0,,100
1,150,W2-2017,0,,100
2,150,W0-2017,0,150,
2,150,W1-2017,0,,100
2,150,W2-2017,0,,100
3,150,W0-2017,0,150,
3,150,W1-2017,0,,100
3,150,W2-2017,0,,100
0,150,W0-2017,0,250,
0,150,W1-2017,0,,100
0,150,W2-2017,0,,100
1,151,W0-2017,0,150,
1,151,W1-2017,0,,100
1,151,W2-2017,0,,100
2,151,W0-2017,0,200,
2,151,W1-2017,0,,100
2,151,W2-2017,0,,100
3,151,W0-2017,0,250,
3,151,W1-2017,0,,100
3,151,W2-2017,0,,100
0,151,W0-2017,0,200,
0,151,W1-2017,0,,100
0,151,W2-2017,0,,100
1,152,W0-2017,0,250,
1,152,W1-2017,0,,100
1,152,W2-2017,0,,100
2,152,W0-2017,0,150,
2,152,W1-2017,0,,100
2,152,W2-2017,0,,100
3,152,W0-2017,0,200,
3,152,W1-2017,0,,100
3,152,W2-2017,0,,100
0,152,W0-2017,0,150,
0,152,W1-2017,0,,100
0,152,W2-2017,0,,100
1,153,W0-2017,0,200,
1,153,W1-2017,0,,100
1,153,W2-2017,0,,100
2,153,W0-2017,0,250,
2,153,W1-2017,0,,100
2,153,W2-2017,0,,100
3,153,W0-2017,0,150,
3,153,W1-2017,0,,100
3,153,W2-2017,0,,100
0,153,W0-2017,0,150,
0,153,W1-2017,0,,100
0,153,W2-2017,0,,100
1,154,W0-2017,0,200,
1,154,W1-2017,0,,100
1,154,W2-2017,0,,100
2,154,W0-2017,0,150,
2,154,W1-2017,0,,100
2,154,W2-2017,0,,100
